Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
-0.024145404,-0.0047483062,0.001555161,0.0025443777,-0.02213456,-0.025023125,0.01880421,0.03148182,-0.014064636,-0.021209527,-0.020416545,0.020643685,-0.021589316,0.012625863,0.040728956,-0.054438487,0.04917819,-0.03971302,-0.060818836,-0.055681117,0.0008636199,-0.0091523025,-0.010652387,-0.05188887,0.08648873,0.03482897
-0.9455542,-1.0146735,-1.0275418,1.5274283,-1.1441761,-0.45182025,-1.169818,0.2343992,-0.12225624,0.25919047,-0.2205943,-0.7179331,0.70503956,-0.6925264,-0.2619656,-0.6079822,-0.7875518,1.2836716,-0.85279953,-0.5944618,-1.057483,0.5711436,0.47408232,0.35180196,0.48133436,-0.5512909
-0.6549644,0.29157776,-0.10350835,0.9407491,-0.94803756,-0.28926817,-0.1599166,-0.0719313,0.47926256,0.926849,0.3754398,0.13396494,0.5977783,-0.4805534,1.0038495,-0.0005143247,0.48150077,0.63338476,-0.35016248,-0.7314726,-1.4057062,0.8124874,0.24209554,-0.14712226,0.1319786,-0.10520201
-0.24697523,1.7695558,1.0009577,0.26233694,-0.19645825,0.18689534,0.5214254,-0.6494773,0.919791,1.6076655,1.0579076,1.1274607,0.30976784,0.46777135,1.103287,0.4266277,1.1539445,-0.1586203,0.7795294,-0.51489216,-0.47522205,0.67798495,-0.1598932,-0.8206864,-0.46161917,0.8221552
-0.6775638,0.71362525,0.08066699,0.7345215,0.1976784,0.17469251,-1.115642,-0.5121512,0.26807737,1.1054789,0.75456476,0.4423747,0.23576702,0.92568046,-1.3064896,-0.25751436,-0.7095783,0.46754977,0.79662675,-0.34920377,0.57246596,0.01799046,-0.28500158,-0.5997592,0.06626229,0.6288218
-1.0374702,-1.5397668,-1.7226043,0.320304,0.23952715,-0.7854963,-2.3819203,0.651513,-0.8370987,-0.6733152,-0.26878738,-0.978285,-0.2839208,0.16653238,-2.876942,-0.7908011,-2.5484943,0.7809009,-0.34119305,-0.22763553,0.16615129,-0.74726933,-0.41288015,0.24287702,1.11721,-0.8117111
-0.5072808,-2.183329,-2.0143003,-0.95150876,-0.05388677,-1.6902747,-1.0344588,1.4201698,-1.0854682,-1.5602194,-0.69074166,-1.144457,-0.76670593,-0.755898,-1.4915469,-0.1960607,-2.1179774,-0.10918422,-0.60664505,0.35728607,-0.71521574,-0.36226174,-0.33159736,0.6689411,0.5042259,-1.6261863
0.5549198,-1.0645406,-0.56041706,-0.5408917,-0.11577912,-0.66894066,0.79609954,0.5344175,-0.24764043,-0.24743047,0.058917396,-0.054614358,-0.057107832,-0.47533095,0.4960184,0.8739143,-0.3184559,-0.32607508,0.71090144,1.2981296,-0.16176045,0.897227,0.17633939,0.3044442,-0.94424605,-0.9478134
1.2946837,-0.03780503,0.7704896,0.8551401,0.64135355,1.479608,0.48054525,-0.7038331,0.30856234,0.8932372,0.57818127,0.48104626,0.57173085,0.25753775,0.2925661,1.048288,0.8461435,0.4886778,1.1987258,1.4441273,1.1059699,0.7161646,0.0852151,-0.20183668,-0.47367063,-0.11397739
0.83197373,-0.14514036,0.384526,0.34432322,0.9495366,1.3306427,-1.1823478,-0.3776823,-0.6533752,-0.49903926,-0.6905872,-0.49945918,-0.5593953,-0.17606398,-1.6309059,-0.3762237,0.08983985,0.15910202,-0.72728604,0.08467322,1.0145916,-1.303483,-1.0334139,0.02136726,0.75769377,0.12703688
-0.6862834,-0.727787,-1.0277255,-1.3398054,-0.30027717,-1.098598,-1.7499641,0.65557545,-1.941518,-2.239261,-2.3039625,-1.5310642,-1.4380122,-1.1091348,-2.1879668,-1.8764472,-1.5218658,-1.3821536,-2.3714888,-1.4536537,-0.22018251,-2.2997913,-1.2599593,0.96663237,-0.06338673,0.51794064
-1.7235547,-0.7758776,-1.4650755,-1.2349732,-1.4699632,-1.8096762,-0.77352977,0.5594221,-1.4143711,-1.1196634,-1.515215,-0.729149,0.120787546,-0.82578164,0.033133965,-1.2772781,-1.3576653,-1.4636204,-1.0365255,-1.1292547,-0.77726305,-0.72486556,0.49550182,1.5754502,-1.3487773,0.89597446
-1.3633707,-0.3619548,-0.678228,0.47309077,-1.0566334,-0.30301833,0.060036108,-0.08054998,0.23178451,1.2826775,0.7253081,1.0131911,1.7098194,-0.10773906,1.9289806,0.28878304,0.2598028,0.2206746,1.0401361,0.49567133,-0.5710483,1.1896458,1.6862869,0.9851813,-0.6309872,0.29125398
-0.24850869,-0.1787825,-0.1587561,1.0312021,-0.16735505,-0.041431274,-0.15520683,-0.07376948,0.4293189,1.3029954,1.0146409,1.0706106,0.75073016,-0.80487454,0.57213575,0.07117638,0.36352783,0.7883082,0.6503676,0.74846387,-0.7416986,1.1507325,0.18102542,-0.22223815,0.15067236,-0.71758777
