Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
0.074363984,0.073330685,0.02301286,-0.028553233,0.09575471,0.06820153,0.05954165,-0.0044517154,-0.006403754,-0.08561694,-0.031680007,-0.04540011,-0.018958602,-0.021278257,-0.007023033,-0.0053125336,-0.02653895,-0.07089139,-0.028146278,-0.011854166,-0.0070578386,0.05676876,-0.0014442754,-0.033214472,0.057752524,0.036728345
-1.8702692,-3.2075167,-2.167919,0.056970645,-2.039279,-1.0149511,-2.375087,-2.6062467,-0.90442985,1.6009223,-0.23653209,1.169782,-1.9299681,0.11754044,-1.0914464,0.19073868,-0.5214176,1.1869434,-0.46928838,-0.75098795,-2.172053,-1.4749163,-0.55518323,1.6325694,-2.7689922,0.976975
-2.1114404,-3.5113046,-2.696424,0.5551175,-2.1748135,-1.8673269,-3.2004807,-2.4664402,-0.0016334163,1.8862112,-0.33536267,0.75710875,-1.5837651,0.8123467,-0.8518801,0.3369714,-0.46456856,0.13392763,-0.72361654,-1.1600697,-2.2160485,-2.233695,-1.3267995,0.563733,-2.6846797,0.5905013
-1.5465261,-2.2034438,-1.6824735,1.3375136,-1.280173,-1.970564,-2.3903918,-1.2530448,1.360347,0.77330935,-0.51786447,0.32756892,0.045911133,1.2197218,-0.19877504,0.014215562,-0.16985825,-1.668936,-0.93537235,-1.4908174,-1.5567585,-2.1137972,-1.7878122,-1.4480877,-1.415678,0.28579265
-1.655016,-1.9163424,-0.44277957,1.8087894,-1.4278215,-1.4011633,-1.2377102,-1.1234221,1.5048218,0.15490334,-0.3944947,1.2088186,0.4628829,0.8483798,0.45248714,0.4486595,0.54697824,-1.7300872,-0.74501926,-1.4477233,-1.2808813,-1.0273362,-0.9734147,-0.9916456,-1.2759093,0.862203
-1.8575478,-2.30261,0.39170057,1.4483961,-2.1743333,-0.7731381,-0.5915605,-1.2254362,1.0981913,1.2253783,0.54869235,1.9497424,-0.34043488,0.57004684,1.9789207,2.4595125,1.8640374,-0.36316243,0.24851412,-0.6729112,-0.2334768,0.46105385,0.75850785,1.2777117,-1.456694,0.9886086
-0.95052063,-1.6922529,1.1502343,0.27364522,-1.412892,-0.25683558,-0.10629188,-0.8548197,0.84937376,2.3030894,1.5980445,1.5475177,-0.39320558,0.55473155,3.433121,3.2970397,2.5516212,1.0432999,1.3065757,0.008901013,1.2407962,0.9208238,1.5290767,1.9706223,-0.9911244,0.6171558
0.55708367,-0.14579476,1.7676564,-0.99484754,0.65591323,0.044458695,0.5844876,-0.97027236,0.2214015,1.8254855,1.7423931,1.0585742,0.46137038,0.025119824,2.9188693,1.3590456,2.1372395,2.195237,1.6094443,0.2401635,1.4699336,0.58624166,0.79169464,0.86522967,-0.5331682,0.85885763
1.4166183,1.3345444,1.6872092,-1.2482765,1.6276406,-0.33578965,1.1183585,-1.1681516,-0.13371788,1.2457187,1.2699692,1.1973761,0.70182014,-0.17167225,1.234877,0.046081785,2.0129116,2.4978473,1.4845762,1.0374696,1.0708349,1.2117987,0.37177163,0.38051307,-0.05403002,0.9140398
1.4642357,2.1872873,1.1409605,-0.10067098,0.9433068,-1.136466,1.2616396,-0.09394657,1.1924694,1.7498089,0.92864203,1.4178194,0.16955268,1.4643933,0.32989648,1.1515164,2.1170282,1.0638008,1.231661,2.1964488,1.4233404,2.2019207,1.2400981,0.38025606,1.1643664,-0.014309301
0.9724641,1.787667,0.7902991,1.2723364,0.27699983,-1.2960826,1.2340612,1.1176482,2.7631772,1.4853874,0.59888023,1.0382837,-0.03281227,3.286356,-0.020525534,1.3327044,0.7978733,-0.92223996,0.44835046,1.9929127,1.5087422,1.3340793,1.8526099,-0.77815694,2.2604234,-0.34903225
-0.26835364,0.025150642,0.28703126,1.384881,0.056109462,-0.6166144,0.8302616,0.41552904,1.7403641,-0.4880663,-0.0146366935,-0.14669506,0.38918525,2.1664348,-0.66111815,-0.45655742,-1.0366136,-1.2964904,-0.5612668,0.3777566,0.1346134,-0.6461078,1.1084062,-1.7826669,1.7135048,0.44028088
-1.7618376,-1.4656736,-0.83786917,0.4159242,-0.62000906,-0.017904919,-0.24957277,-1.140986,-0.8406591,-1.5811272,-0.42577782,-1.2695006,0.75904703,-1.0858177,-0.96063566,-0.90084755,-0.86901534,-0.18707825,-0.6201914,-0.86467475,-1.2618687,-1.1587061,0.12189349,-0.59808874,0.09831384,0.5459854
-1.911358,-1.1281457,-1.52494,-0.328841,-1.2391517,0.038995385,-1.1286902,-1.0776588,-1.2675048,-0.3617796,-0.19025049,-0.86745393,0.4351706,-2.501535,-0.54933774,0.2514177,0.67754763,0.61740595,0.37121844,-0.9378044,-0.9639732,-0.43772778,-0.15232685,1.2321873,-0.60665864,-0.008133161
-0.50490284,0.0008381166,-0.7336531,-0.41466373,-0.7810186,0.15912499,-0.829279,0.16280863,0.43035093,0.5861622,0.08290077,0.6524151,-0.28137243,-0.92097867,-0.37633675,0.034952,1.0374593,0.35869706,0.9137312,-0.5708193,0.04629436,-0.55583423,-0.26124194,1.1921989,-0.014715627,0.34954834
0.41630605,0.039186615,0.3817654,-0.24601324,-0.12850857,0.7938137,-0.24379581,0.3022304,0.72960424,-0.45148173,-0.2460761,1.0693235,-0.09277089,0.82949567,-0.7338039,-1.074924,0.14870915,-0.3931895,0.119690254,-0.61819637,-0.07277465,-1.4669745,-0.45686078,-0.12627505,0.646242,0.57908374
0.06970219,-0.38558927,0.3728131,0.012187835,-0.26318452,1.1651808,-0.55469364,-0.54851145,-0.8802386,-1.2809682,-0.4893502,-0.06568441,1.2719202,0.53350127,-0.52569216,-0.6961565,-0.32715076,-0.61962694,-0.74930084,-1.069691,-0.67335874,-1.3935112,-0.21847636,-0.72311246,0.9186569,-0.85762256
0.46657962,0.6805398,0.14445685,0.039061468,-0.05079144,0.38727027,-0.8129026,-0.20961203,-1.465804,-0.37842062,0.15909676,-0.8385444,1.9660615,-0.7720744,0.67410487,0.2488418,-0.17529088,0.22521204,-0.2708673,-0.8505042,0.024195476,0.12775591,0.11917378,-0.24262385,0.98992085,-2.0535386
