Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
0.063058734,0.033793986,0.066577286,0.01029558,0.055611897,0.05519266,0.07659369,-0.021152072,0.010355807,0.039466146,0.017073737,0.04349504,0.012933278,0.06686278,0.14666733,0.01798623,0.042338014,0.034237534,0.037652522,0.05050538,0.044628378,0.0059751472,0.08484325,0.0072294,-0.07106343,0.027435837
0.4240979,0.06361313,0.9914714,0.088151105,0.2049376,-0.20266724,0.4868361,1.8667336,1.3727819,0.67280287,0.6053982,0.27686834,-1.0902401,2.1893973,1.1348097,2.6096032,1.0433301,2.0779145,0.9144586,1.8666033,1.0304899,1.7489501,0.81545186,-0.7313031,0.73548144,-0.78508896
0.33805743,0.17252833,0.3098954,0.8299823,0.41022313,-0.049587246,0.45365122,1.5025133,0.7946233,0.10206455,0.4930562,0.104839124,-0.21287723,1.2278451,0.47750556,0.90129024,0.12336298,0.462396,0.56383777,0.42942953,0.28475696,1.3842857,0.47245637,-0.4577134,0.6154999,-1.7618616
0.177135,0.3570026,-0.7142277,1.2260364,0.43111897,0.15570383,0.05826926,0.46897423,-0.72195333,-0.88536555,0.023764731,-0.038701687,1.14988,-0.9911866,-0.67664266,-2.0259264,-1.0717791,-2.1557364,-0.59321916,-1.7238346,-1.170677,-0.25398278,-0.26851705,-0.01632011,-0.19230875,-1.4333074
0.5180457,0.34399194,-0.117195494,0.32671806,0.36429435,0.07969038,-0.06493601,0.1036894,-0.8792859,-0.952923,0.0135347,0.21383701,1.3049994,-1.1246027,-0.5836407,-1.2614263,-0.15232919,-1.4665759,-0.89187324,-1.1568273,-1.075251,-0.99661326,0.090549044,-0.21321306,-0.81674063,0.15363027
1.1237864,0.097623914,1.3747511,-0.60590935,0.71952504,0.28163952,0.43309695,-0.4196608,0.3460641,-0.23811223,0.627902,0.57251,1.118045,0.36835387,0.3289356,1.7247052,1.8409369,1.3666624,0.25359115,0.66951334,0.47325745,-0.2797304,1.4604664,-0.073868126,-0.6740932,0.8318932
1.209691,0.15729411,1.6196809,-0.055443168,1.2654926,1.0307295,1.0071181,-0.61515725,1.0044143,0.416338,1.119538,0.8450624,1.271544,1.0339699,0.72099364,2.2892296,2.099254,2.2202816,1.3474758,0.973462,1.2259318,0.79899955,1.9194806,0.5983567,0.049570322,0.2145456
0.5544394,0.63258004,0.584906,0.7978912,1.0018226,1.1780269,0.98708916,0.36016923,0.4013901,0.6841762,0.60916525,1.0106984,0.8598964,0.74735856,0.37839475,0.23960672,0.33976135,0.6760673,0.98363537,0.3963269,0.5479213,1.0083296,0.5808453,-0.0050884984,0.43721136,-0.07396841
-0.20147114,0.70299613,-0.004217948,0.1446803,-0.07569739,0.026808215,0.49867558,0.81538206,-0.29560474,0.4508963,-0.5261575,0.5890393,-0.1423888,0.51832604,-0.13557391,-1.1669636,-1.1820334,-0.4012437,-0.037341215,0.48528248,0.1721054,0.025570588,-0.698636,-1.5683123,0.19000576,0.46038038
-0.45475474,-0.06432217,0.22692688,-0.8792364,-0.75703377,-1.020219,0.043184057,-0.302742,-0.15190847,0.103752404,-0.58883595,-0.66373897,-0.6238751,-0.02990205,-0.36341387,-0.8173052,-0.9415856,0.1838666,-0.07249142,0.62265354,0.8694306,-1.0805527,-0.16520876,-1.091989,0.35819975,1.0719123
