Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
0.034400284,-0.048141547,-0.04704805,0.0843008,-0.038758796,-0.13812758,-0.01284744,0.019079618,-0.05011254,-0.024269754,-0.022032581,0.042381663,0.023365328,-0.0116377,0.024072222,-0.08680847,-0.03461064,-0.10648075,-0.021802086,-0.076251335,-0.06658338,-0.03401203,0.026561854,-0.06519924,0.041522816,0.021694144
-0.43213066,0.22840244,0.587999,-1.2230324,-0.4632513,-0.55922234,-0.13014263,-0.34907052,-1.0920374,-1.4411606,-1.1042018,1.4661877,-0.2491619,0.71095365,-0.59484375,-0.44781274,0.09044096,-0.6716831,-0.65438735,-0.16641487,0.5196041,-0.83063656,-0.46436337,0.5884306,0.80569017,-0.53932977
-0.26521242,0.57573044,0.1467589,-1.4585518,0.07727955,0.49715298,0.29871064,-0.90499514,-0.8779285,-1.8085018,-0.4382553,0.4564929,-0.2511684,1.2586921,-1.4960592,-0.41669044,0.34143704,-0.42620644,-0.26458585,-0.18241037,1.0478626,-0.2824645,-0.622259,-0.00045983336,0.37429422,-1.1425214
0.23525962,0.80794364,-0.007481735,-1.2462822,0.7058156,1.6312299,0.90746784,-0.8825065,0.3226342,-0.7315314,0.4825211,-0.6131796,0.12246359,1.4323722,-1.8124025,-0.25603217,0.12154149,0.24189238,0.22880709,-0.11745913,0.4782735,1.0281774,0.14069246,-0.39930525,-0.34103453,-1.3082825
0.29383397,0.81343406,0.8411848,-1.0873384,0.4828379,1.0892757,0.6985327,-0.14474653,1.2506708,0.90389925,0.15551633,0.018421907,0.2057295,0.8498859,-0.8203962,-0.16042443,-0.33377248,0.45117334,-0.029820126,0.28641573,-0.56901115,1.5877074,1.178744,0.23650359,-0.2600421,-1.023158
-0.095907696,0.56066144,0.9963336,-0.5628358,0.15412873,-0.12023643,-0.21827796,0.28117424,1.0774939,1.3722725,-0.26343286,0.31766918,-0.30248588,-0.2372795,0.57543343,0.17953892,0.10215133,0.15273455,-0.1687234,1.043958,-0.11098032,0.9670675,1.1123567,0.4730804,0.021988882,-0.90653884
-0.08975175,0.1403557,-0.07152304,-0.03519579,0.5050346,-0.13570787,-0.4234646,0.11269349,0.28136417,0.16134489,0.24498194,-0.37009194,-0.47274953,-0.55029976,0.98200965,0.8852449,1.0721087,-0.014199422,0.40922877,1.5795453,1.4724114,-0.056520738,0.35348347,-0.17768107,-0.12780619,-0.8488944
0.6139103,0.14913411,-0.37029445,-0.28819665,0.83600235,0.7496092,0.34935135,0.123577684,0.21266875,-0.90384895,0.732679,-0.27511203,-0.06035026,0.28280395,0.4938878,1.5165671,1.0159177,0.31667268,0.74673194,1.6335602,2.0533383,-0.5862736,0.3516766,-0.46373996,-0.21745668,-0.18774115
1.0674078,0.882217,0.8550335,-0.86620355,0.4361387,1.1691374,0.70024824,0.37163112,1.0813367,-0.01696693,0.42323235,0.38009942,-0.03314592,0.62540627,0.18096058,1.4696116,-0.025385639,1.0404284,0.3430635,1.370384,1.181131,-0.2055068,0.77243125,0.04526088,-0.10554351,0.6252363
0.39128762,1.3209975,1.715042,-0.97514546,-0.18610738,0.99364245,0.33624247,0.0653838,1.3060983,1.7840309,-0.10707455,0.09463965,-0.33053347,-0.5632881,0.12866174,0.5279988,-0.7106881,1.65933,0.13466239,0.5637832,-0.05670015,0.57222396,0.3911252,0.58528715,-0.33641943,0.42705408
