Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
0.0539118,-0.07380189,-0.044922598,-0.054517128,0.00980756,-0.03683111,-0.007835131,0.016514866,-0.090151675,-0.083786085,-0.0328139,-0.026774622,0.008804756,0.004212846,0.15674679,-0.027328946,0.049350753,-0.034425672,-0.079599544,-0.016070148,-0.0008219076,-0.0033121265,-0.0026065996,0.021347752,-0.039926577,-0.0008840725
2.0490706,1.1716648,3.457128,0.17571938,1.8813097,2.4238062,0.35190517,-1.1130738,2.035797,0.44001684,0.7274642,0.61454177,1.3465453,-0.11766653,-2.3040226,2.2054706,-0.7551748,-0.23862405,0.30872387,1.0128781,0.28441647,0.47993103,-0.9332006,-0.8545944,-2.0361073,-1.0816478
0.7920885,0.58493996,3.7440152,0.1727414,0.52828074,1.2713245,0.18058887,-1.9605418,2.2136858,0.49711993,0.13484903,0.18992357,0.4291416,-1.535706,-3.4431205,1.4454799,-1.1220433,-0.5506304,-0.18186335,1.264574,0.43371138,0.24810004,-1.3366927,-1.1769224,-2.2663012,-1.4799188
-0.9599875,-0.67625445,1.26848,0.21507655,-1.0869762,-0.74889505,0.20034821,-1.4869736,1.3740433,0.5176267,0.0075968564,-0.6771773,-1.1275711,-1.5244204,-2.3405921,-0.06322389,-0.17920317,0.35957983,-0.12789287,1.4600309,1.1338353,0.5826241,-0.67734486,-0.36207807,-1.0195107,-0.59985584
-0.80334145,-0.77490973,-0.92696613,0.46111822,-0.583383,-0.5199377,0.25763473,-0.26616293,0.88445824,0.27194664,0.78818405,-0.87065464,-0.2827229,0.7019877,-0.21978176,-0.04690832,1.1232816,1.4493974,0.45308393,1.4074887,1.5208899,1.2179103,0.20222902,0.75422573,0.09332113,0.46315402
-1.2025334,-0.26022527,-1.680201,0.20224592,-0.6770064,-0.029290857,-0.88210285,0.031728297,0.30212495,-0.89813876,0.26547462,-0.56861,1.7758056,1.274917,0.4676232,-0.5939677,0.25263447,-0.08279289,-0.37382177,-0.40194494,-0.023818046,0.0048912773,-0.19768764,0.34182662,-0.006493821,0.45960358
-2.766504,-0.10300787,-1.9454614,-0.97309005,-2.0808945,-0.92986894,-2.1660695,-0.22839051,-0.6543937,-1.901492,-1.1533273,-0.46131527,1.0852358,-0.88182807,-0.52482027,-2.6164315,-2.3788536,-2.7043326,-1.7340484,-2.7805147,-2.1952388,-2.2516184,-1.4363649,-1.4784988,-1.0365653,0.46725777
-1.8496193,0.7562322,-1.4058596,-1.8377888,-1.1819936,-0.76533,-1.0196484,0.23707704,-0.8848061,-1.0510434,-0.7382519,-0.49783927,-1.720164,-1.9000901,-1.2091287,-2.5739636,-2.9420514,-2.1681972,-0.95388883,-2.1963503,-2.317325,-2.2982194,-1.5393813,-2.422548,-1.6774313,1.3403757
1.6621301,2.692412,0.28336534,-1.2293211,2.1578107,1.6175011,1.7168809,1.0376225,0.12278973,1.0877799,1.3053229,-0.50888824,-2.060005,-0.4252331,-0.56302476,0.91722196,-0.29145205,0.9442635,1.3131315,1.0579436,-0.5283629,0.0731039,0.1021817,-1.5648651,-0.9690479,1.4641986
2.950556,3.20499,1.0887476,-0.14099519,3.3006327,3.3208282,2.6062489,1.3456117,1.2465649,2.5247033,2.4831545,-0.42877033,0.3524405,0.7490668,0.6483352,3.643333,2.0175745,2.4501266,2.399514,2.6606195,1.0994655,1.8244704,1.9678226,-0.47859478,0.43743286,0.1363138
