Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
0.0033326533,-0.043062795,-0.054018665,0.0010873331,-0.007826705,0.093177855,-0.023646211,-0.030968618,0.060127277,-0.053722445,0.029424293,-0.105690986,-0.0019098992,0.027276035,-0.011951559,0.06677805,0.047118414,-0.03700182,-0.029715544,0.033018198,0.0024897736,0.043415338,0.012268041,0.031605974,-0.030817475,0.08934376
1.4447731,1.3361545,1.4860398,-1.1283867,1.049801,0.13269694,-0.7263,-0.9712983,0.011950667,-1.0393193,-1.1269763,-0.037939627,-2.538018,-0.75089765,-1.4874868,-2.3046956,-0.75167394,1.4296323,-0.5080291,0.040429052,-0.78915757,-0.78270346,-0.5648774,-0.50946224,-1.7570959,-2.3871713
1.7998111,1.8372242,1.793507,-0.8446892,0.74660903,-0.96058524,-1.6444387,0.310636,-0.21829268,-1.2543502,-1.6542764,0.18865283,-1.6791712,-0.6943922,-1.7921052,-3.0961518,-1.1986846,1.2708067,-1.2521902,0.122694775,-0.9218904,-1.4037126,-0.97685915,0.38011953,-1.8395036,-2.2065735
0.9865326,0.6679875,0.90190506,-0.04593041,0.27974066,-0.9710458,-1.2211361,1.0164499,0.09081882,-0.4040043,-0.75677246,0.36141646,0.3644478,0.24941194,-0.69991136,-1.3016064,-0.3746591,0.43246886,-0.8112838,0.35497475,-0.06985449,-1.0511395,-0.3844187,1.0053345,-0.51967335,-0.43576434
-0.12458373,-0.5605651,-0.11662536,-0.10993985,0.43601245,0.5828084,0.33974,-0.13911104,0.78164524,0.57001954,0.7284908,0.12462736,0.34382474,0.63845825,0.25993416,0.80554533,0.8203844,0.2679041,0.5462144,0.6201125,0.6378395,0.11554402,0.4703883,-0.016893318,0.18955134,0.22850281
-0.5322181,0.1482647,-0.4780569,-0.5041685,0.06584667,0.56191236,0.106582895,-0.23484544,0.48109955,0.09993297,0.6223023,-0.2790393,-0.67718047,-0.39703563,-0.3638183,0.084112234,0.16231573,0.06405683,0.3082654,0.41225263,-0.20686397,0.4922068,-0.10099064,-0.5372343,-0.78305024,-0.34540498
-0.1729273,1.0873011,-0.29511324,0.021913776,-0.862885,-1.4230698,-2.0260143,0.8564781,-0.68285096,-1.4234443,-1.0191615,-0.26417005,-0.4041568,-1.0826765,-1.3265399,-1.792291,-1.6149892,-0.9745974,-1.2875949,-0.42390853,-1.6340315,-0.33007824,-1.3609757,0.9863471,-1.8375924,-0.33486146
0.14335598,0.07696277,0.16486433,1.2563441,-0.8703423,-1.8918386,-2.1708229,0.32087892,-0.9589442,-1.5345029,-1.6975064,-0.13235275,0.4840315,-0.07556133,-0.69716877,-1.2578708,-1.6111252,-1.6740323,-1.3806928,-1.0979083,-1.5879796,-0.6851715,-1.3163174,1.9709076,-1.18411,0.40036243
0.20050254,-1.156031,0.73147744,1.8290445,0.09525406,0.0717296,0.5794562,-1.1536788,-0.24845229,0.10515965,-0.8024958,-0.5204398,0.27077445,0.62700856,0.45454413,0.19474606,-0.15431565,-1.0918365,-0.21804725,-1.0432996,-0.5499583,-0.16973875,-0.08304292,0.58510184,0.27359957,0.4273992
0.34363478,-0.8855567,0.6557477,0.97153896,0.6624305,1.6692102,2.0791435,-1.015609,-0.13693805,0.79592305,-0.15508032,-0.5581221,-0.5336235,-0.39415047,0.22079484,-0.54550934,0.087601036,-0.18101652,-0.42623663,-0.59395427,-0.3952118,-0.3536706,1.0092924,-0.6035504,0.64645845,-0.3206242
0.14278103,-0.5202114,-0.40669098,-0.475125,0.30084148,1.1900262,0.37733474,0.20057094,-0.5653828,0.0026712362,-0.04634569,0.9030825,-0.2236497,-0.8831479,-0.16878322,-1.3459094,-0.4131068,0.4989183,-1.2528875,0.17349677,-0.49263674,-1.0371436,1.4344249,0.16002761,0.3213973,-0.6773143
-0.58766603,-0.57620984,-0.97332823,-1.0109898,-0.3160422,-0.40074274,-1.0370321,0.7931747,-0.0083613675,0.3770471,0.7361861,2.3384948,1.0479399,0.51699233,1.006658,0.70519644,0.63389975,1.6205366,-0.034217604,1.312695,1.0163281,-0.28081903,1.1772511,0.582563,0.9172792,-0.44222894
-0.64523923,0.0893682,-0.050185475,-0.6907552,-0.3071569,-1.2583925,0.32076028,0.67584985,1.3118435,1.9198593,1.5487463,1.3221061,1.2164077,1.5551649,1.9562607,2.851511,2.2242496,2.6434557,2.1751225,1.8513669,3.108724,1.4680159,0.75835794,-0.67441136,1.8482101,-0.115034014
0.259147,0.5409742,0.47612175,-0.9161249,0.5230529,-0.27496266,1.8140733,0.48967925,1.7788721,1.6008272,1.060742,-0.99634445,-0.38639206,1.1899632,0.6945775,1.9379364,1.9815332,2.2297096,2.4533367,1.2107664,3.2313256,1.9523168,1.0249009,-1.6194414,1.0699054,0.25320846
0.52026623,-0.34622717,-0.8147652,-1.5190282,1.2439387,1.5995686,0.87294495,0.78458184,1.3334062,-0.22230317,0.4338622,-1.379546,-1.5150995,1.1707664,-0.66163325,0.27391958,0.82953566,1.0665168,1.2596966,0.54194903,1.5559236,1.0738446,1.386481,-1.087617,-0.8136321,0.40086484
-0.27365267,-0.7119262,-1.8236743,-0.92166746,0.7180391,2.0936427,-0.65350264,1.1636992,0.9917376,-0.2973985,1.1594961,0.106871516,-0.34295166,1.2975757,0.37896335,0.43572342,0.7173314,0.424556,0.7067632,0.37232167,0.14714098,0.1928449,0.42794615,-0.16472457,-0.8393481,-0.14742945
-0.59028643,0.26975477,-0.8625772,0.42046008,-0.81542474,0.6237372,-0.53700614,0.19004607,0.5134412,0.82746184,1.762989,0.8089772,1.5514356,-0.1795793,1.8458221,0.72357106,0.7213826,-0.36315674,0.3734031,-0.3988241,-0.40127438,-0.51893014,-1.1665062,0.3369222,1.2893058,-0.7114133
