Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
4.7097907e-05,-0.08632519,-0.06337184,0.019288814,-0.010780954,0.060357243,-0.06096755,0.093906395,-0.015350745,-0.0049039964,-0.030566106,-0.05803201,-0.028996436,-0.055879485,-0.012284111,-0.017582454,0.019939115,-0.020600593,0.02215574,-0.058557533,-0.037126146,-0.03917674,-0.09450497,-0.058551848,0.02906717,0.030062165
-0.04626947,-1.3145381,-0.62326956,-1.1282126,0.020342061,0.08096124,0.17179559,-0.07974729,0.47384667,0.8899398,0.84694046,-0.55928904,-0.97084993,-0.47858667,-1.3490288,0.19994637,0.6028472,-0.15240037,0.15446433,-0.23078851,-0.7693874,0.08736232,-0.62101394,-1.7117045,-1.4032279,0.3461138
-1.6958709,0.1638383,-1.76641,-1.95563,-1.7873535,2.037117,-1.0927366,-0.35708925,-0.30785948,-0.97745866,-1.041029,-1.6214049,-2.131894,-1.5023621,-2.3112857,-1.463209,-0.78994906,-1.720442,-1.5491467,-1.9229255,-2.5202136,-0.3990396,-2.1582298,-2.8503816,-1.7139133,-0.7470537
-2.7988737,1.7768608,-2.0649195,-1.7191373,-2.6372283,2.6456568,-2.0731447,-1.3836434,-1.1969026,-3.1127677,-2.9889045,-1.9476786,-2.2178063,-1.7906013,-2.3519168,-2.815443,-2.23381,-2.6175146,-2.9847462,-2.8358362,-3.1966565,-0.61322117,-1.9771997,-2.2500622,-0.6200808,-1.9327884
-1.1983231,0.820263,-0.60271513,-0.7948777,-0.47327775,-0.10069492,-0.7789495,-2.0929966,-0.6813836,-2.4285336,-1.9365127,-0.554331,-0.7622161,-0.44473216,-1.2095829,-1.5088294,-1.3044494,-1.081428,-1.7188133,-0.987033,-1.0127381,0.023687055,0.6192282,0.16174725,0.6651655,-1.2953465
1.2991734,-0.49612778,1.0573157,-0.33398426,1.7680006,-2.4075754,1.2298579,-0.9620023,0.57331985,-0.5075863,0.29926026,0.95326495,0.5088634,0.94962674,0.42960492,0.7014826,0.54953825,0.85235137,0.7620385,1.3201636,2.009506,0.24702498,2.0333605,2.330875,0.72431487,-0.005308402
1.8925098,0.3246355,1.315548,-0.02387404,1.4624704,-1.376757,1.3402649,0.603959,1.05973,0.18200296,1.1481062,0.7952969,0.5836042,0.76960677,1.4302539,1.1734934,0.66293126,0.9329571,1.681959,1.3456265,2.884437,-0.7377743,1.0201069,2.4178324,-0.17986707,-0.21343121
0.93482393,1.7187742,0.7550675,0.8304397,0.37626064,0.5954942,0.2928577,0.66851705,0.6566667,0.6761559,1.3009733,-0.022987386,0.6041127,-0.21009901,1.3770562,0.546445,-0.30147448,0.14961383,1.0978554,0.15072028,1.6852044,-1.3185638,0.18632396,1.1119368,-0.7277608,-0.726379
0.6046388,1.7579482,0.74659187,1.1064923,0.5909111,0.72399825,0.7092664,0.24901505,0.2860558,2.1478956,1.6247523,0.2829308,1.1600333,-0.3707643,0.7771385,0.75626504,-0.069585726,0.35857055,0.7831017,0.06862877,0.6670345,-0.13774312,0.5127378,0.5449307,-0.32558805,0.32712373
1.2441489,1.0470119,1.3484527,0.22774631,1.1319904,-0.49213046,2.2083209,0.7702134,0.34748384,2.7845325,1.1775153,1.3715246,1.4790403,0.52888817,0.64908147,1.6513464,1.0923245,1.3089293,1.1269641,1.023204,0.9264202,1.4183718,0.7454385,1.2113473,0.6566087,1.3669916
1.3548676,0.09478697,1.4959072,0.12605415,0.72170705,-1.42834,1.8886849,1.49823,0.2569105,1.44278,-0.010527951,1.9832088,1.5894922,1.5176088,1.634335,1.9152869,1.3118063,1.647316,1.1491706,1.5658445,1.3822896,1.575857,0.60646653,1.4080975,1.3642054,0.83990544
0.61181384,-1.2377836,0.7862255,1.4017378,0.19757727,-1.3942457,-0.40961766,1.5273391,-0.44290394,0.11404697,-0.48279253,1.7481934,1.764427,1.5836189,2.5282457,1.3884985,0.5647816,1.0992801,0.4097838,1.2709146,0.67197037,0.7939405,0.35116935,0.3605015,0.9711285,0.31152025
0.42760065,-1.6155957,0.16573265,1.6354711,0.53746974,-0.64149684,-1.5941694,1.129269,-0.89909804,0.34860936,0.034311775,0.74824566,1.0664006,0.6893684,1.4838067,0.88699543,0.36522645,0.63936454,-0.3307489,0.8170428,-0.7062062,0.4405674,-0.122764066,-0.27680364,-0.12366695,0.63492763
1.0767769,-0.22763334,0.31624824,0.44365767,0.9880472,-5.0906496e-05,-0.57597107,0.75567406,-0.14656493,0.98497826,0.5723849,-0.35466474,-0.20929398,0.10505191,-0.2725909,0.797118,0.9503434,1.057719,-0.21349186,0.9783811,-0.96334743,0.9209188,-0.081487894,0.46035448,-0.3980817,0.73343265
0.81781775,0.71379703,0.37960583,0.70840114,0.4838634,0.1276847,0.22517958,0.6600546,0.68549925,0.6870731,0.5426023,-0.11773546,0.20207879,0.7697242,0.2543765,0.65493363,0.90034264,1.6211637,0.34606844,1.5911032,0.07985308,1.6764663,0.8075545,0.89845467,0.26769364,1.1024044
-0.8783414,-0.41739383,-0.41242015,2.448577,-0.55559623,0.26913676,-0.5145297,0.69566613,-0.09995185,-0.17374076,-0.102090426,1.3574754,1.897063,1.461479,2.0150697,-0.04020561,-0.3911802,0.8371168,0.17164329,1.3575641,0.40472218,1.5999247,0.8029849,-0.119138375,0.02248219,2.358335
-1.753917,-1.462293,-0.97854704,1.9464394,-0.87223697,0.4697793,-0.9369083,0.07151985,-1.2950178,-0.5848524,-0.8144902,1.6169913,1.4448199,0.56691986,1.2096349,-0.78118396,-1.3310293,-0.9188778,-0.61536205,-0.1100202,-0.75777256,0.2570561,-0.8262951,-0.9051298,-1.5122172,2.1635041
-0.32515702,-0.40793326,-0.13162316,-1.0152385,-0.17021771,-0.178985,0.17255226,-1.0966196,-0.5108086,-0.14360291,-0.5188551,-0.18283542,-1.0295563,-0.85725147,-1.3342674,-0.59605044,-0.4730867,-1.3960352,-0.66645706,-1.0283021,-1.322716,-0.83780324,-1.5883931,0.0041838707,-1.9511318,-0.39714473
1.3268305,0.94375664,1.0500972,-1.9607038,0.55578446,-1.4336655,1.1263676,-1.1198547,1.2338139,0.62667704,0.6549306,-1.4396616,-1.5416604,-0.6694066,-1.4347886,0.20004682,0.79604185,-0.16795959,0.048054393,-0.28299326,-0.11224485,-0.23330876,-0.024897052,1.0239341,-0.14180247,-1.7126226
0.831544,0.31790218,0.8752722,0.23104718,0.5535398,-1.4873848,0.72296697,0.2095136,1.121882,0.7452898,0.91899556,-0.65358555,0.16610229,0.56719255,0.37939802,0.388074,0.39565843,0.5358264,0.059855513,0.5171237,0.7786083,0.8729578,1.4751204,0.24244583,1.7105607,-0.17946151
-0.5857944,-1.1584215,-0.019816693,1.125977,0.32372755,-0.047882576,0.50084597,0.5359099,-0.38189656,0.02864631,-0.23000209,0.25259998,0.59838825,0.8503528,0.28923184,0.06630278,-0.68479455,-0.18660957,-0.7239693,0.008769882,-0.20255557,0.78167814,0.94469595,-1.2626598,1.716733,0.6606467
-0.5484629,-1.0798326,0.024605112,-1.1631849,0.37503716,0.7709257,1.3939266,-0.7258665,-0.7910814,-0.5884784,-0.8001376,0.22570448,-0.19922711,0.35323226,-1.1664071,0.17015769,-0.28096953,-0.7485117,-0.6882692,-0.79154456,-1.2580687,0.02763745,-0.31330043,-1.4914025,0.73422503,-0.645156
0.27721927,0.55561584,0.5756381,-2.7946756,0.052835226,0.15607937,1.5413015,-1.1527519,-0.2222837,-0.6013498,0.16998161,0.64742106,0.28665996,0.17830388,-1.0403887,0.1541935,0.69628716,-0.5395313,0.4162455,-0.8921477,-0.67081755,-0.5567348,-0.96369374,-0.87698466,-0.12543836,-1.3101645
-0.08656044,1.8762902,0.1559814,-1.5551709,-0.9964509,0.058498133,-0.0987918,-0.3027408,-0.37360182,-0.7052026,0.8000122,1.3142875,0.91189444,-0.18174191,-0.22861992,-0.8842222,0.07761233,-0.57049,0.89605314,-0.61751974,0.46707633,-1.2631799,-1.3141284,-0.7444478,-0.94027144,-1.0147184
-1.011606,1.8414226,-0.73482984,-0.22043282,-1.4686819,1.1497575,-1.4278255,-0.3506984,-1.051127,-1.2760167,-0.06540098,0.4202764,-0.27663767,-0.9703525,-0.62498474,-1.7020085,-1.3222773,-0.8025194,0.12625657,-0.14037938,0.8434144,-1.5231326,-1.2208911,-0.45198953,-1.3330835,-1.7671908
-0.58190346,1.0490817,-0.5272431,-0.48203778,-0.35484508,1.1999899,-0.87581766,-0.96442264,-1.0645137,-1.4081888,-0.8496889,-1.2108184,-1.2104965,-0.94179463,-0.828073,-0.78112286,-1.3557498,-0.45079198,-0.47095215,0.25962594,0.83446014,-0.59654444,-0.3868251,0.7954543,-0.63645136,-2.252452
0.74212176,0.6122466,0.42335728,-0.60522485,0.95914274,-0.23891452,0.07103902,-0.08699434,-0.2733261,-0.4113027,-0.4169602,-1.2468765,-0.24521996,-0.1794016,0.07577704,0.6685785,-0.27393726,0.07417823,0.014678591,-0.33137834,0.727202,0.08718647,0.12587266,1.4020759,0.28321293,-0.58867854
0.78375417,0.6866969,0.28692466,-0.11125292,0.48074025,-0.37259072,-0.13117659,0.97079396,0.82811373,0.75927097,0.10016342,-0.27455837,0.13096988,-0.34703565,0.2134434,0.58722776,0.3539856,0.10837268,0.5437644,-1.4220388,0.049402475,-0.5001794,-0.20465283,0.074984536,0.04891555,1.1403749
-0.7255624,0.2611834,-1.1177207,-0.22272204,-1.2121341,1.1139532,-0.7863597,0.047584143,1.4170264,0.7171902,-0.20931849,-0.40328258,-1.4119029,-1.2258074,-0.7986679,-0.59648913,0.22237948,-0.09374901,-0.018778747,-1.229458,-0.93833345,-0.6311065,-0.21530971,-1.2903571,-0.86773247,1.0084918
-1.5224234,-0.86365354,-1.7196037,-0.3840082,-1.5164049,1.0259043,-0.7515707,-0.9738397,0.76095825,-0.20841262,-0.5747571,-1.2031308,-2.2427044,-1.0077202,-1.111586,-0.95407593,-0.007296747,-0.28765932,-1.0132571,-0.06971908,-1.3006687,0.37927768,0.4222996,-0.73880804,-0.9125099,0.33138344
-0.37554058,-1.0470071,-0.41446465,0.23733878,0.14043318,-0.6442138,-0.05418078,-0.26797843,-0.21468958,-0.54498327,-0.3570359,-0.9492812,-1.0388116,0.10736657,-0.5034149,-0.15585385,0.04696748,-0.4675411,-1.072164,0.096449785,-0.7742654,0.5336526,0.6198135,0.5945269,0.09967187,0.05709683
0.79580265,0.36940458,0.9852636,0.31471533,1.1014069,-0.628258,0.5783386,-0.2776568,-0.011232312,-0.2209414,-0.14665231,-0.013216118,0.055932056,0.34812975,-0.17515334,0.33690298,0.08651929,-0.36366546,-0.28139985,-0.55405384,0.09917971,-0.44950098,0.12826335,1.0299681,0.88393337,-0.2246641
0.25490296,1.1856718,0.70129806,-0.7823747,0.010789269,0.48524833,0.5700467,-2.1385064,0.7344501,-0.40625787,-0.38635024,0.008597734,-0.24082987,-0.37432045,-0.2903528,-0.22059621,-0.28774044,-0.08249781,0.22908118,-0.5184912,0.5106015,-0.6127042,-0.3788735,0.65868276,0.5979056,-0.21792991
-0.59204876,-0.23783907,-0.374085,-1.3404136,-0.7615292,-0.3288987,0.010502019,-2.3505497,0.6656444,-1.0529631,-0.65560156,-0.95819765,-0.7938608,-0.75004256,-0.656109,-0.824705,-0.59209466,-0.14958492,0.14290328,-0.2098425,-0.06706332,-0.05225459,-0.54694587,-0.0990714,-0.17030606,-0.0036084738
-0.35002095,-2.1484394,-1.0621587,-0.50988513,0.09923632,-1.6343863,-0.7135928,0.43468928,0.29918212,-1.2132305,-0.83767134,-1.6063042,-0.84566844,-0.58111006,-1.250656,-0.7297173,-0.3156618,-0.49169204,-0.23476209,-0.5829592,-1.0100731,-0.3875122,-0.19383673,-0.9481244,-0.3509869,-0.3911572
-0.3698128,-2.3139486,-1.8055288,0.45256665,0.27771765,-0.5003429,-1.5688753,2.383506,0.4079014,-1.0375354,-1.1455692,-1.259233,-0.8970917,-0.68443763,-1.3051218,-0.6942067,-0.23791222,-0.73918843,-0.9397987,-0.9259811,-1.0803164,-1.2527188,0.42734823,-1.146175,0.06634256,-0.6804274
-1.3670372,-1.0961242,-2.420831,0.584114,-1.138495,1.2936974,-2.2116523,1.3712568,0.24586566,-1.0068469,-0.98800737,-0.6604261,-1.3006129,-1.2321059,-0.5275088,-1.1553476,-0.78763664,-0.93411475,-1.5526637,-0.76156276,-0.44631428,-1.459874,0.24758244,-0.8302198,0.02355195,-0.06608519
-1.4649073,-0.052728064,-1.6541934,0.16426429,-1.6449697,0.86597043,-1.7878268,0.11352373,-0.71610576,-0.6771585,0.048913557,-0.7866064,-1.5433334,-1.5338421,-0.014844714,-1.1890875,-0.84412855,-0.7538559,-0.9243874,-0.70907634,-0.19717093,-1.1407572,-0.88137555,-0.976772,-0.644409,-0.014654947
