Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
-0.08864808,0.050936215,-0.1297645,0.048251305,-0.10527853,-0.0008423722,-0.027490996,-0.048153047,0.045078214,0.026811197,-0.008758172,0.019472621,-0.0017727885,-0.0038766556,0.0023409575,-0.03637642,0.058828708,-0.080887474,-0.041957702,-0.111860715,-0.055352375,-0.05289939,-0.060939167,0.005668437,-0.04991984,0.0028478985
2.3429956,0.22197884,1.5450382,-1.6084788,1.6227,-0.50958574,0.7398687,0.5697774,-0.03745595,2.080007,0.7868867,0.7523126,-0.06270181,1.3265446,0.9730374,0.6700975,-0.124822006,1.5567232,0.76597697,1.3858162,-0.2470563,0.55335784,2.315589,0.9315509,-0.18554874,1.0255007
0.80631435,0.518342,0.82473636,-1.3356138,0.6329865,-0.7237179,-0.501409,0.88506484,0.89256,1.1642816,1.8143513,0.6067465,-0.70321155,0.59815955,0.3234164,-0.65252084,-0.40022993,0.9094433,0.7981566,1.3567457,0.90368086,0.53735226,2.0021217,1.1835701,-0.07052694,0.8157241
-1.811224,0.07694715,-0.6622174,0.13774204,-1.0959743,-0.9037688,-1.2501899,0.646242,1.5768595,-0.4980028,1.9559664,1.1963358,-0.5889754,0.19203785,0.1722985,-0.99062055,-0.046015974,-0.22107771,0.009889282,0.3464905,1.5871044,0.9638557,0.34894893,0.627949,-0.17919737,0.56985646
-1.1711569,-0.7699662,0.056596503,0.914927,-0.36399797,-0.98054063,0.67634916,0.21765219,0.80041903,-0.14001119,0.7368517,2.7944684,1.0717466,1.5886967,1.5896187,1.4109886,0.7036964,0.6334212,-0.25047782,-0.060249146,0.3239649,1.5117393,-0.054388385,-0.6265605,-0.9099669,0.95373243
0.9160331,-0.6978557,1.922937,0.7985394,1.458299,-0.45312998,2.3647444,0.0897953,-0.15017973,0.82333124,-0.21545878,2.5697117,2.260859,1.8901954,1.7595756,2.825469,0.5296504,2.003029,0.85042983,0.328464,-1.0423135,0.34119752,0.6474776,-1.8458545,-1.2264403,0.52543277
0.32522503,-0.2342053,1.3664902,0.74629486,0.805049,0.509224,0.80519897,-0.067645065,0.2226398,0.49740794,0.3612155,-0.27414626,1.0358135,-0.32451245,-0.39540952,0.9210912,-0.4535998,1.1148232,1.8388436,0.19994707,-0.684762,-1.6484637,0.6787106,-1.7336751,-0.010075975,-0.9040409
-1.7841241,-0.48668644,-1.1898849,0.67808175,-1.5148877,1.0878648,-1.6506819,-0.5327071,0.8840701,-0.1518974,1.1653509,-2.4491894,-1.1356572,-1.9782106,-1.8208472,-1.2050966,-0.80724317,-1.1562357,1.2455757,-0.9136321,0.23375408,-1.8058401,-0.41743776,-0.5273614,1.3158215,-1.4041109
-1.6567543,-0.55505884,-1.8922242,0.2247828,-1.8206778,0.7386887,-1.6976725,-0.4575045,0.32846037,-0.28356203,0.45533562,-1.8538576,-1.5843246,-0.7374457,-0.89028424,-0.8483344,-0.33767253,-1.8316004,-0.16282377,-1.5045384,0.14139117,-0.44461778,-1.3539826,-0.10975026,0.65684086,-0.39866728
0.0027546172,0.10856195,-0.3769533,0.24207965,-0.22997183,-0.43300816,-0.64577085,0.6736051,-0.54671246,-0.7399604,-1.0705165,-0.19239205,-0.3174918,1.8683584,0.5186295,0.6399097,0.15268157,-0.5551284,-1.0442691,-0.2797731,-0.24695347,0.4588495,-0.78623915,-0.6220467,-0.73487025,0.6241855
