0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
1.0,0.6817338,0.25960222,0.1640532,-0.12642585,-0.14827177,0.18810713,-0.08809734,-0.001136673,-0.25268131,0.3618163,0.25492013,0.18508492,-0.059809174,0.019513573,-0.0768883,0.018275779,0.3193511,0.44718662,0.15795605,-0.012974917,-0.0041826256,0.104257055,0.10278714,-0.097834714,-0.15714173,0.09432559,0.05529227,-0.18457115,-0.082168244,-0.1984075,-0.19454044,-0.17297854,-0.31279477,-0.09954539,-0.092231445,-0.12173352,-0.08669344,-0.04817223,-0.015771355,0.14024003,0.09582142,0.5175599,0.57784235,0.58646506,0.54845697,0.58684987,0.5823103,0.6082369,0.5852961,0.5632345,0.5152259,0.5291001,0.5104193,0.326985,0.4358679,0.8194023,0.64799166,0.6191243,0.44426847,0.14806828,-0.073139936,0.3418019,0.13114385,-0.1613362,-0.18396734,0.18531057,-0.074284054,0.612562,0.31369412,0.14920871,-0.02331825,0.2896876,0.13317123,0.16754103,-0.1589856,-0.07067153,-0.15014665,-0.024292814,0.009058523,0.15481155,0.19128577,-0.09362207,0.1843946,0.025654055,0.15624931,-0.07599219,0.19193156,-0.030758657,0.17721523,-0.14833115,-0.13127892,-0.17820424,-0.0928702,-0.11220176,-0.15742604,-0.15019287,0.0271002,0.061314084,0.24549535,-0.22257288,-0.15261024,0.13692257,0.19699103,0.06781872,0.08117125,-0.079513185,-0.020022368,-0.26561248,-0.13932204,-0.09668943,0.09287506,0.026944272,0.12342568,-0.11236707,0.020896794
0.6817338,1.0,0.08899171,0.04839875,-0.1565575,-0.21916714,0.10589751,-0.046753503,-0.06435673,-0.26633748,0.30738553,0.39461046,0.21925089,-0.025809057,-0.03990556,-0.24417807,-0.032287754,0.5600535,0.44754294,0.45307773,-0.13542186,0.07254532,-0.09938879,-0.13439359,-0.2278811,-0.36225206,-0.10944352,-0.15151486,-0.25500628,0.035948563,-0.28612772,-0.3484931,-0.07872781,-0.15704498,-0.14344862,-0.17253959,-0.033061586,-0.1542844,0.031705372,0.11634678,0.17853437,0.008237605,0.54443777,0.58823335,0.6396554,0.6872901,0.5896744,0.62151104,0.5281241,0.5727931,0.42616013,0.457191,0.43469566,0.5317885,0.41078424,0.5167902,0.7237502,0.77727205,0.5413425,0.5409591,0.105667084,0.043697264,0.3503973,0.3456487,-0.32571143,-0.3083116,0.17863032,-0.010871983,0.7402877,0.59299606,0.11956225,0.024259428,0.35046118,0.15298961,0.046583623,-0.066663876,0.046283122,-0.05409017,-0.09416626,0.23906444,0.12594415,0.3523346,-0.011032262,0.17496021,-0.028177097,0.04041448,-0.1883525,-0.07641204,0.07118744,0.18425666,-0.23681581,-0.2732272,-0.34192026,-0.27695385,-0.048728425,-0.1819195,0.06311112,0.03897612,0.28731236,0.14701319,-0.3177521,-0.2712148,0.2178392,0.25129658,0.07679971,-0.026128272,-0.18868016,-0.09760315,-0.18733157,-0.24959393,-0.12912032,0.1311451,-0.031519562,0.23005554,-0.09938255,-0.067532405
0.25960222,0.08899171,1.0,0.78834146,0.45527413,0.2888184,0.7894917,0.5142807,0.6149987,0.3199936,0.35317045,0.11823183,0.6044408,0.25169036,0.22759563,0.22631566,-0.4438318,-0.18413612,0.55089647,0.040819466,0.121663146,-0.03436301,0.69024354,0.6396579,0.6060938,0.5739816,0.31063253,0.25183585,-0.4328002,-0.18394597,0.4991512,0.47653058,0.4997361,0.3106724,0.5772935,0.6045242,0.24362785,0.4455659,0.35299954,0.25189695,0.11567293,0.22327611,0.37906557,0.31540957,0.1508863,0.03862427,0.13264082,0.058973007,-0.0012807483,-0.096717745,0.18074259,0.03453075,0.17692335,0.023008347,0.23913382,0.008198554,0.15977153,0.041896947,0.23635279,0.0911205,0.4575956,0.23601012,0.12598054,-0.16973235,0.5408816,0.65682846,0.66254556,0.62317544,0.29602313,0.1507408,0.44374698,0.44335428,0.35413665,0.13849953,0.40794608,0.09698878,0.5177679,0.40852088,-0.16988875,0.22383615,0.005340436,0.23926139,-0.28240955,0.1260903,0.40317622,0.64337206,0.3833316,0.5340693,0.25154313,0.40455446,0.5877669,0.62865335,0.6060532,0.6103835,-0.23709461,-0.24954881,0.03819297,0.06403406,0.28261557,0.6519581,0.48287803,0.58793205,0.11087917,0.27382857,0.53587836,0.49221662,0.5935743,0.5757277,-0.06735543,0.0036368296,0.2549844,0.39429146,0.48290017,-0.036918603,0.25589228,0.32214218
0.1640532,0.04839875,0.78834146,1.0,0.4182254,0.35602096,0.70564985,0.67660254,0.5331166,0.37929887,0.29022035,0.19815363,0.61428326,0.38640347,0.1371894,0.27455455,-0.42053676,-0.07990844,0.47822028,0.12858167,0.1012218,0.027837882,0.542065,0.63954866,0.5182912,0.56105614,0.18959272,0.14654087,-0.451228,-0.02029853,0.46980527,0.5339283,0.49141723,0.41816273,0.47080308,0.54668033,0.23040117,0.44491532,0.27997798,0.25553828,0.037213083,0.1560072,0.34789473,0.29241484,0.10350289,0.036176246,0.117800474,0.01842887,-0.0072452333,-0.07969194,0.1290841,0.048087213,0.11745226,-0.013295164,0.26213673,0.016274786,0.061319437,0.012426332,0.18789852,0.099439114,0.3997747,0.39651734,0.10869865,0.0025779854,0.3971832,0.72847235,0.5409484,0.6203643,0.21120618,0.15027425,0.4065458,0.49820903,0.25710455,0.23364589,0.33897716,0.24039331,0.4561507,0.43909025,-0.23225896,0.21843858,-0.05290888,0.401128,-0.3066548,0.2323795,0.28883854,0.64539766,0.40123397,0.50125724,0.28154236,0.41101214,0.59655374,0.57613343,0.59649986,0.5260015,-0.18673047,-0.17903997,0.07145697,0.06500421,0.34884122,0.601438,0.5420948,0.51492137,0.1296008,0.26050144,0.48473093,0.39896736,0.5167462,0.5490213,-0.012591681,0.05383565,0.22292462,0.40474147,0.49115974,0.061964605,0.33123058,0.34831175
-0.12642585,-0.1565575,0.45527413,0.4182254,1.0,0.70103484,0.47820777,0.5522711,0.779832,0.46249402,0.13722686,-0.052428946,0.49199462,0.3242018,0.64236784,0.39267516,-0.2617549,-0.50159585,0.22120288,0.022984102,0.3325064,0.105607025,0.4152603,0.3639157,0.54634833,0.53956825,0.57807577,0.52185506,-0.08768079,-0.3560373,0.41092846,0.42169598,0.5539135,0.4727074,0.35546833,0.42437166,0.44475567,0.091685586,0.49593347,0.22176355,0.009408587,0.017949272,0.16991103,-0.016662087,0.03683149,-0.08608284,0.017459141,-0.029423535,-0.092384584,-0.17724858,0.062704764,-0.10293162,0.1752523,0.02625035,0.34028694,0.20717235,-0.093772545,-0.2072037,0.07381238,0.04147952,0.33409652,0.23287949,0.13220187,-0.2093637,0.4390811,0.51814055,0.50470525,0.54207677,0.057821978,-0.018711714,0.20452212,0.08074194,0.014872289,-0.42462328,0.2719512,-0.17263791,0.41371262,0.30551314,0.16473313,0.1296868,0.08739461,0.20875663,-0.009152254,0.028746653,0.42056295,0.4123873,0.46818683,0.34458733,0.33489165,0.5025231,0.5882137,0.35795835,0.51122636,0.35199425,0.038789988,-0.044432383,0.22163124,0.38207704,0.41722518,0.3850644,0.4872513,0.3960409,0.2372972,0.28047425,0.5588614,0.5026333,0.47432348,0.20911269,0.11222123,0.19593099,0.32267728,0.31710953,0.5660308,0.24226789,0.32921448,0.34261912
-0.14827177,-0.21916714,0.2888184,0.35602096,0.70103484,1.0,0.2929975,0.532854,0.56256247,0.59223455,0.10790357,0.052641395,0.31669605,0.41322222,0.47041196,0.5035526,-0.1287453,-0.3740723,0.035504013,-0.058494944,0.33790535,0.29115382,0.26265848,0.34182778,0.45105967,0.49724135,0.50048745,0.4938375,-0.07465935,-0.15786664,0.38546124,0.38170552,0.4881875,0.4946634,0.27126694,0.39562467,0.27504647,0.08368055,0.38309136,0.2092658,-0.06952448,0.05321541,0.13316818,-0.0123428,0.070199214,-0.04772909,0.07600806,-0.0065985625,0.009695097,-0.108309254,0.09634111,-0.07340817,0.17700207,0.008619347,0.3225897,0.17107312,-0.12329759,-0.1809611,0.07935716,0.035343517,0.28988755,0.39098218,0.09794598,0.022960985,0.24945134,0.48492822,0.40068853,0.44172168,-0.058696263,-0.09928796,0.15878388,0.1040208,-0.04103318,-0.23683485,0.30777398,-0.0036127153,0.24618493,0.25221127,0.110243455,-0.033394326,-0.06777349,0.30189523,-0.06012276,0.07196022,0.2942542,0.4694688,0.3529073,0.21720979,0.367345,0.45344597,0.44617686,0.24308133,0.37129983,0.15312503,-0.026930941,-0.03937648,0.03179328,0.28428966,0.3138422,0.2794765,0.43068603,0.22955762,0.108979225,0.23519301,0.4278209,0.35590097,0.28586045,0.118063115,-0.02934116,0.14890587,0.16193332,0.1824875,0.36406872,0.15772788,0.23447551,0.25402978
0.18810713,0.10589751,0.7894917,0.70564985,0.47820777,0.2929975,1.0,0.665053,0.6599444,0.24529275,0.2671099,0.10284375,0.5974205,0.32188278,0.27799135,0.14152525,-0.42241135,-0.23466234,0.6104749,0.17023838,0.019912058,-0.09054824,0.56228906,0.46934956,0.4274695,0.42265245,0.15159106,0.10529995,-0.33456054,-0.26106864,0.43877408,0.43012783,0.52845997,0.33958524,0.4651647,0.48983997,0.23864578,0.29606876,0.3745979,0.20091887,0.070944145,0.03271461,0.3678399,0.25623295,0.1442509,0.049141232,0.104970545,0.04736087,0.012463555,-0.089220025,0.19014007,0.047165107,0.18722853,0.05284501,0.26359245,0.11768208,0.096834995,-0.0010706784,0.23415294,0.1314115,0.50136817,0.2870018,0.13741416,-0.08851225,0.44143057,0.55516464,0.619182,0.6393542,0.1899099,0.2176686,0.38681424,0.49610272,0.31155935,0.110352784,0.34913394,0.113292,0.6137569,0.5016319,-0.04680613,0.21075514,-0.039538525,0.23090628,-0.20526968,0.013426234,0.47236872,0.5398275,0.32588744,0.4065892,0.3747495,0.41704118,0.59841114,0.64514595,0.54680073,0.6059409,-0.032494623,-0.19445263,0.20028442,0.16209367,0.4179078,0.7454141,0.5417738,0.65264463,0.30348182,0.4459841,0.5371539,0.60693806,0.50434,0.5826624,0.016092168,0.14082964,0.26741555,0.49159878,0.556139,0.17851743,0.39142013,0.4191641
-0.08809734,-0.046753503,0.5142807,0.67660254,0.5522711,0.532854,0.665053,1.0,0.62074137,0.5055433,0.096133426,0.20972228,0.47532597,0.5793662,0.21490626,0.31831083,-0.3377391,-0.19077602,0.33191398,0.25104684,-0.011368405,0.12480324,0.32235432,0.36047864,0.33983806,0.37433705,0.089373514,0.052653708,-0.26600537,-0.106991574,0.3201675,0.35354695,0.52730125,0.52179474,0.2581804,0.33908257,0.32407132,0.17864683,0.335766,0.19622163,-0.0028743653,-0.039767023,0.16566998,0.05314149,0.015684752,-0.051595416,-0.025173986,-0.099617496,-0.11053774,-0.20376682,-0.024217077,-0.1342541,0.037543233,-0.09840416,0.2658604,0.06766043,-0.1655748,-0.15986338,0.04380387,0.06223157,0.39603055,0.5502586,0.043672763,0.16184226,0.26789758,0.6090361,0.38608867,0.55891323,0.025287807,0.13183439,0.14890298,0.3697489,0.1479842,0.015935536,0.31814903,0.2260149,0.45858425,0.43610728,0.028416732,0.08787072,-0.17343587,0.4127698,-0.17083663,0.21863961,0.32261363,0.485073,0.20132697,0.21160257,0.45594525,0.4337819,0.5919972,0.42642474,0.521518,0.36403903,0.1210193,-0.07956244,0.24692601,0.1770999,0.55823505,0.5297221,0.55667084,0.42251045,0.228249,0.29760692,0.52669317,0.44951585,0.39990482,0.36151716,0.06272464,0.114351064,0.1374207,0.43145648,0.50387865,0.30457503,0.4923904,0.3795481
-0.001136673,-0.06435673,0.6149987,0.5331166,0.779832,0.56256247,0.6599444,0.62074137,1.0,0.47324458,0.20267476,-0.039028138,0.5771937,0.34957996,0.6066285,0.37953386,-0.36640993,-0.5431937,0.349966,0.05394245,0.13973139,-0.097015694,0.58904415,0.51469105,0.53566945,0.5453158,0.43411487,0.36558956,-0.18294916,-0.49522364,0.43638214,0.46643263,0.54724765,0.35220352,0.41309363,0.38996407,0.39137802,0.11042951,0.47317472,0.14296843,0.13104258,0.10290969,0.2759144,0.06145734,0.08062501,-0.067747734,0.0583112,-0.038570587,-0.05749197,-0.19253138,0.1330816,-0.0835476,0.21790452,0.037772723,0.32903394,0.18234968,-0.061669394,-0.19531852,0.13930024,0.054219734,0.42038321,0.24140996,0.23081312,-0.30479023,0.5854338,0.5720759,0.5608227,0.5640947,0.15220916,0.09473515,0.25049713,0.22634932,0.12972544,-0.2700009,0.34124136,-0.075360246,0.529822,0.38096446,0.13262466,0.14806385,0.03335803,0.18173808,-0.07503711,-0.005408442,0.62180406,0.53130245,0.37408337,0.4805423,0.3641839,0.5337331,0.7387364,0.52991235,0.6827757,0.5287904,0.04467279,-0.05134198,0.2467969,0.30381858,0.5053468,0.5934711,0.6392483,0.54596037,0.30808157,0.32164744,0.72512007,0.6801678,0.598,0.42036918,0.10128843,0.19612776,0.31006902,0.42114377,0.67020404,0.19952598,0.3729312,0.43520114
-0.25268131,-0.26633748,0.3199936,0.37929887,0.46249402,0.59223455,0.24529275,0.5055433,0.47324458,1.0,0.15000786,0.08879864,0.23922376,0.40986466,0.113854356,0.45585376,-0.18329717,-0.36150596,-0.008184015,-0.16133119,0.21497686,0.22229002,0.40709567,0.36959216,0.47362098,0.5058014,0.29812148,0.31119245,-0.19984455,-0.18785802,0.3596752,0.2594051,0.43162835,0.37218294,0.3206378,0.3332257,0.45976156,0.27295938,0.425439,0.12473979,0.039508414,0.19146727,-0.042666018,-0.19691765,-0.11277618,-0.22742382,-0.14147599,-0.30081224,-0.25302607,-0.3348914,-0.2270987,-0.3438928,-0.17622826,-0.34173355,0.10311007,-0.17588243,-0.23722504,-0.26973057,-0.12690784,-0.1376596,0.38747936,0.46046624,-0.09690085,-0.17672594,0.46035588,0.63566154,0.29692084,0.39459792,-0.04416991,-0.009834081,0.07501235,0.16477378,0.0049379836,-0.087757565,0.31211007,0.100524254,0.3454477,0.27859607,0.0013965084,-0.0911789,-0.25540286,0.08203175,-0.18815997,0.05896875,0.2665426,0.5264313,0.06741635,0.20407501,0.3606427,0.35620552,0.4640226,0.3331782,0.5065202,0.260891,-0.15933345,-0.14119717,-0.013324041,-0.017769262,0.32491383,0.1688907,0.36218578,0.2794251,-0.047338676,0.04192267,0.4837567,0.32486546,0.36680555,0.22504759,-0.045918327,0.0053477944,-0.10778577,0.08953172,0.29674396,-0.06144463,0.2853451,0.22181939
