0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
1.0,0.8515017,0.66025054,0.53679746,0.18673415,0.24821311,0.4654334,0.14100717,0.1591493,0.16097458,0.47255707,0.44781315,0.21598579,0.10818431,-0.007313905,0.22590263,0.040649675,0.44764322,0.71741337,0.5960135,0.24680491,0.15212828,0.4147217,0.2664527,0.45591265,0.4183656,0.4225161,0.48335293,-0.12586246,-0.015659677,0.12849696,0.04960067,0.50824136,0.25308552,0.3890194,0.2994806,0.5218528,0.5055507,0.5826805,0.41662705,0.50950795,0.43146062,0.12707601,-0.027989978,0.42993248,0.4059956,0.53265995,0.402146,0.5009545,0.5776977,0.6066221,0.6490691,0.4192378,0.4766281,0.6363585,0.5409384,0.8789506,0.8271815,0.6876916,0.6710844,0.6219114,0.40398023,0.4052267,0.28138036,0.4050831,0.46308172,0.6750385,0.51407987,0.8117266,0.7474638,0.22911443,0.22301707,0.42394832,-0.048095044,0.13887888,-0.13257273,0.19640546,-0.069141336,-0.17167613,0.013077462,0.36244303,0.5562476,0.09747552,0.41463107,0.3683037,0.6070364,0.4371965,0.42691812,0.4669432,0.5519472,-0.07195611,0.17665166,-0.024296578,0.028586961,-0.32263714,0.11305857,-0.073471285,0.4816462,0.15132779,0.28469923,-0.19579968,0.06231971,0.26128584,0.31489846,0.29657397,0.31039232,-0.13950789,-0.07150131,-0.32401374,-0.09095823,-0.03958126,0.01455561,-0.046464734,-0.092950374,-0.19861363,-0.11668874
0.8515017,1.0,0.60175383,0.50451183,0.18480176,0.2238963,0.38180026,0.1250511,0.19772477,0.07950082,0.4105147,0.52526647,0.16569498,0.14260775,-0.08072166,0.20580216,0.015079261,0.46638426,0.6975277,0.66786855,0.119651705,0.12852737,0.40880314,0.24288501,0.38528305,0.3084767,0.41261357,0.46718645,-0.17113203,0.013295828,0.12778887,-0.0040202695,0.49627072,0.24198736,0.35230908,0.28315446,0.4667314,0.49523497,0.5615283,0.38462886,0.43971527,0.42793846,0.16001567,-0.015771266,0.40716118,0.3601039,0.57712746,0.4165224,0.45194238,0.5456866,0.5197855,0.595669,0.36188197,0.43845016,0.649095,0.5839992,0.82118785,0.8462248,0.6039361,0.58875155,0.54432285,0.37332135,0.32121915,0.40304366,0.3298674,0.34922466,0.6266837,0.43051168,0.7647477,0.74021155,0.27904823,0.11832229,0.3828517,-0.036903933,0.01073714,-0.19752192,0.26470664,0.017029444,-0.18889931,0.0134225115,0.35009918,0.4962936,0.043280076,0.45600137,0.34672946,0.6213341,0.35483527,0.45439705,0.4459532,0.5804177,-0.047589555,0.17387082,0.0071386523,0.056321837,-0.21632746,0.03898898,0.023065785,0.4008746,0.26867038,0.2966799,-0.17991976,0.06872286,0.29250216,0.2655735,0.25242817,0.25937036,-0.086535595,-0.037433792,-0.3119537,-0.04817345,0.007808453,0.056454457,0.040081948,-0.07595314,-0.21410143,-0.054675568
0.66025054,0.60175383,1.0,0.6894061,0.3903983,0.31662017,0.79434687,0.3858054,0.5420983,0.32556015,0.46590185,0.45176655,0.4183048,0.18319997,0.19937381,0.2868175,0.031044131,0.117873356,0.67889935,0.5321765,0.2254985,0.14206637,0.69539934,0.46496844,0.62323123,0.5153453,0.39731872,0.44745722,-0.0597222,-0.1684912,0.35440293,0.23723947,0.5516969,0.29865563,0.5294045,0.4382393,0.3551112,0.48518136,0.50304574,0.53673667,0.2520074,0.24488728,0.22119193,0.037449963,0.39190978,0.32271206,0.50936866,0.4465109,0.48933113,0.58197904,0.7011783,0.66043067,0.55115104,0.5661255,0.6871383,0.6672988,0.613053,0.5537134,0.6762593,0.6453535,0.6590965,0.45629543,0.39529002,0.12068208,0.6366219,0.59912026,0.6595653,0.47402477,0.61435384,0.5937885,0.34431636,0.4034659,0.40136594,0.12629941,0.21370472,-0.014081492,0.23160218,0.20965113,-0.14911598,-0.12476932,0.1847849,0.39230055,-0.05888307,0.31706646,0.56022453,0.6419628,0.41975817,0.44099608,0.65358716,0.6665974,0.3446505,0.58432597,0.34937355,0.42171773,-0.15656546,0.10448025,0.121470705,0.47380844,0.39742884,0.5007813,0.11016875,0.38312224,0.4072915,0.5059372,0.4322888,0.48709646,0.16581951,0.3381351,-0.3475302,0.14636722,0.23407286,0.27685076,0.28446913,0.07772533,0.1059011,0.10274377
0.53679746,0.50451183,0.6894061,1.0,0.40114924,0.4590402,0.5876481,0.64383227,0.49206313,0.4857618,0.31144175,0.4268301,0.24468984,0.37100768,0.1903171,0.4467464,-0.0016542596,-0.030268528,0.5571095,0.58108217,0.14668243,0.0992145,0.5005114,0.57297313,0.5346074,0.5814072,0.43720654,0.5408928,-0.10450578,-0.17628609,0.26156163,0.39318258,0.46621493,0.36282545,0.4320475,0.47123927,0.2859001,0.28923643,0.43548128,0.48372698,0.17809598,0.11714285,0.09145234,-0.03631866,0.2377929,0.23540841,0.36128816,0.33841455,0.28281978,0.33803177,0.42178535,0.42692858,0.26936957,0.26921675,0.58577996,0.49903205,0.42797005,0.39671025,0.37120304,0.51125586,0.44179022,0.5220861,0.2919195,0.14897534,0.5037483,0.72731817,0.52327025,0.5727025,0.5330583,0.5401446,0.22500116,0.31779274,0.13536544,0.075321674,0.09506421,0.06477974,0.17246719,0.12922171,0.051272843,-0.13981657,0.14291976,0.43664366,-0.040639203,0.2589827,0.26737872,0.6750872,0.32151714,0.41334385,0.41231036,0.6008396,0.39006722,0.52794045,0.5310062,0.43171835,-0.010762109,0.16484787,0.21936,0.45069107,0.43205717,0.50182664,0.34928477,0.39010563,0.36450183,0.39716935,0.4926364,0.4354695,0.19666083,0.42584863,-0.30609804,0.1755436,0.19628,0.24271503,0.2459653,0.056948982,0.13384508,0.13379318
0.18673415,0.18480176,0.3903983,0.40114924,1.0,0.37874368,0.39316407,0.4865316,0.75768876,0.26681796,0.107253045,0.23558038,0.22232808,0.34713382,0.34085953,0.44855437,-0.13025643,0.07010679,0.27882382,0.26401022,0.29086635,0.33042583,0.3418491,0.23739468,0.3393664,0.22437699,0.5919394,0.51456714,-0.17784409,0.0021894134,0.108936556,0.15671721,0.27699235,0.29609957,0.07412084,0.18653047,-0.022174498,0.13513447,0.16089118,0.24857947,0.15736777,0.11499472,0.2141371,0.171029,0.34216234,0.27872634,0.31354427,0.26104835,0.28958312,0.21478602,0.15050434,0.120597325,0.1336452,0.036230437,0.22705135,0.13382235,0.17813821,0.10038741,0.24566822,0.21785903,0.3528535,0.32227254,0.20422497,0.038430247,0.25075448,0.40840498,0.19921668,0.23454852,0.16232002,0.27073416,0.14945827,0.049057636,-0.049161874,-0.019444475,0.13309054,-0.0055188234,-0.059963632,0.16190977,-0.15349585,0.06276547,0.11418171,0.3110829,0.046345375,0.14698792,0.20008954,0.3269233,0.2581603,0.19360507,0.2861011,0.2539066,0.23614076,0.4242205,0.29858682,0.2386333,-0.052813612,-0.059265457,0.090981215,0.07573775,0.27502155,0.3808833,0.20777749,0.117866166,0.2002955,0.069545336,0.48633394,0.2822872,0.17204231,0.16830763,-0.01019864,-0.0005710835,0.04028227,0.18080066,0.261443,0.15300597,0.21611433,0.22199255
0.24821311,0.2238963,0.31662017,0.4590402,0.37874368,1.0,0.26311707,0.4474564,0.3034579,0.59790796,0.20331563,0.23370339,0.11140765,0.50518745,0.24694915,0.7488156,-0.12588252,0.059738718,0.37851596,0.51363313,0.04055414,0.1695033,0.3394833,0.26311862,0.15007567,0.3681489,0.37711483,0.5100228,-0.06564649,0.18273403,0.16445434,0.1372818,0.4223186,0.4710405,0.21897201,0.28500712,0.035931014,0.3369271,0.39997625,0.27608353,0.2650104,0.3575498,-0.0020218487,-0.07175733,0.084899694,0.09392036,0.19497627,0.092006266,0.06975929,0.14144424,0.0820289,0.06423423,0.16114037,0.004701148,0.4136913,0.19002132,0.27609387,0.18624522,0.19604528,0.14328243,0.2961356,0.5090219,0.25584644,0.23775992,0.1912093,0.46066973,0.31165487,0.29951388,0.39831603,0.36431706,0.36929804,0.22767487,0.13593228,0.32539612,0.12096071,0.2077039,0.30090377,0.42284524,-0.08210129,0.096307956,0.304855,0.4345592,0.080470294,0.29951152,0.18827638,0.25646266,0.38420844,0.17495863,0.29991424,0.255836,0.3435854,0.45494127,0.3406543,0.18597236,0.24430412,0.13566688,0.29377875,0.23005489,0.39079398,0.5010821,0.2211314,0.11222602,0.3444768,0.26636863,0.48882577,0.39877948,0.25166643,0.1523301,0.06401557,0.22872847,0.28664154,0.13098568,0.2681764,0.14033599,0.4135695,0.34286186
0.4654334,0.38180026,0.79434687,0.5876481,0.39316407,0.26311707,1.0,0.55682105,0.55679363,0.27938327,0.39434424,0.48043033,0.646298,0.2746492,0.24212514,0.20182742,-0.08672214,0.032806356,0.57095057,0.37354726,0.087016255,0.042376775,0.47672576,0.2611517,0.33889237,0.26198307,0.19627574,0.21172743,-0.047013458,-0.09563264,0.17112893,0.13061133,0.36258924,0.19312367,0.26478243,0.18423939,0.12726809,0.28082275,0.22557615,0.42888504,0.14900695,0.12706394,0.2778894,0.20042266,0.37328872,0.32237205,0.45081946,0.47256184,0.43911323,0.51520747,0.5898312,0.5839846,0.49496216,0.4923061,0.5251193,0.51574796,0.40212268,0.3371798,0.5131221,0.52529866,0.634977,0.46544376,0.29119006,0.12108757,0.39729616,0.46376395,0.41570443,0.27539554,0.35806254,0.31394288,0.25881696,0.39153695,0.3000171,0.22808824,0.1524075,0.114603855,0.19733799,0.19651414,-0.15871392,-0.11807728,0.09278072,0.1996857,-0.034279875,0.19536033,0.5177717,0.3954019,0.25865895,0.18372154,0.5964571,0.4946162,0.37173417,0.50144887,0.35786578,0.33362257,-0.122889414,0.10321846,0.055644188,0.35069773,0.40712485,0.4761306,0.22613868,0.30660808,0.31184298,0.4107549,0.358282,0.35364178,0.22298944,0.32713145,-0.20363277,0.10478037,0.13354987,0.32298422,0.3807278,0.14960085,0.12119931,0.07083879
0.14100717,0.1250511,0.3858054,0.64383227,0.4865316,0.4474564,0.55682105,1.0,0.54526067,0.48667794,0.1486771,0.40035886,0.48170123,0.65882534,0.16271368,0.4604468,-0.17160736,-0.098178625,0.3844085,0.42604515,-0.06691881,0.055317435,0.23487131,0.2622101,0.059716396,0.18636921,0.12360407,0.17058066,-0.007497549,0.121799506,0.13369603,0.2771511,0.20947577,0.31949502,0.06465191,0.20768705,-0.21809557,-0.076589264,0.041813914,0.24257328,-0.14721453,-0.0924068,0.23484315,0.26718915,0.2579648,0.25948492,0.2836118,0.32052833,0.1365323,0.175955,0.16308965,0.17408594,0.18395811,0.09590158,0.27272534,0.19032161,0.043265726,-0.01696467,0.06297293,0.23730028,0.3342451,0.56395,0.16055612,0.23075621,0.15163057,0.5228614,0.12104903,0.27305093,0.14661226,0.12038142,0.21725875,0.16947025,0.018781854,0.16646145,0.037204687,0.22348699,0.19500421,0.33633795,-0.04886147,0.025108589,0.06331863,0.16790329,-0.05486083,0.04381524,0.09265756,0.24003452,-0.018569296,-0.05231456,0.20319487,0.22995837,0.48934832,0.44872794,0.56221485,0.41172856,0.1567751,0.15054631,0.30080542,0.2614583,0.53341144,0.5403055,0.6076007,0.33213335,0.2772051,0.28927803,0.3867517,0.22114687,0.2679103,0.36871544,-0.090949886,0.15061177,0.24224919,0.32556748,0.4626816,0.2845667,0.32026055,0.24609277
0.1591493,0.19772477,0.5420983,0.49206313,0.75768876,0.3034579,0.55679363,0.54526067,1.0,0.3555125,0.18438476,0.28233773,0.34702057,0.35156044,0.26788282,0.38360736,-0.14892435,-0.16714881,0.3206995,0.2472561,0.19429663,0.29430696,0.49187434,0.40178716,0.36664575,0.20122147,0.4096599,0.40174714,-0.19124371,-0.15146627,0.12059156,0.15172179,0.21625637,0.19663118,0.120242305,0.20739307,-0.053313248,0.10567935,0.06658891,0.25332162,-0.013494335,0.012550664,0.27535853,0.20237966,0.28435507,0.19548018,0.34828547,0.33071056,0.2990682,0.25366256,0.28157216,0.26375464,0.28120518,0.27943206,0.30121073,0.26075765,0.1381988,0.099095285,0.264104,0.28756875,0.36273375,0.3661403,0.079141535,0.000558933,0.34592435,0.4701713,0.20148836,0.16650914,0.16854674,0.24468982,0.12230902,0.085715674,0.0077932402,0.0075120116,0.028754747,-0.009352422,-0.0314591,0.1921716,-0.13802767,-0.030681003,-0.042940225,0.16022968,-0.09199068,0.16351683,0.31441566,0.44400257,0.19376408,0.22541039,0.40370142,0.40969068,0.4580721,0.5517223,0.5163491,0.43169037,-0.054532357,-0.04504097,0.12742932,0.053655393,0.3723892,0.38895234,0.31104955,0.2693155,0.3042851,0.22626153,0.45024467,0.27245247,0.25101462,0.30665374,-0.09005248,0.11769991,0.098558016,0.2919435,0.4139506,0.20884864,0.19620162,0.22269352
0.16097458,0.07950082,0.32556015,0.4857618,0.26681796,0.59790796,0.27938327,0.48667794,0.3555125,1.0,0.20016228,0.20876762,0.2589499,0.38791448,0.21049471,0.529684,-0.056667127,-0.20981845,0.17059194,0.27200577,0.043213014,0.17050666,0.33130974,0.34392232,0.22738245,0.28945833,0.24216874,0.3557154,-0.10002397,-0.13265708,0.12783429,0.14039755,0.19589779,0.24158192,0.21128224,0.36719722,0.0001415481,0.12795387,0.2629622,0.13933411,-0.0066045155,0.022643967,0.057573386,0.0009955651,0.102808945,0.09165851,0.114716224,0.107130095,0.13917682,0.17155945,0.17306596,0.15774027,0.25193912,0.18212123,0.30660746,0.1724213,0.13230273,0.08261003,0.17153533,0.2479134,0.3308451,0.532169,0.19373594,0.050897215,0.36101326,0.5877975,0.24437784,0.28566924,0.27929324,0.24379212,0.14480504,0.08502043,-0.02449963,0.15079468,-0.014202994,0.08160162,0.0914657,0.27490777,-0.12296495,-0.039053787,0.0031843549,0.26738107,-0.13515714,0.24532469,0.16472766,0.34365222,0.3096878,0.08571555,0.2299745,0.28094143,0.48795113,0.5170233,0.4229036,0.39322004,0.23043157,0.01080084,0.32963505,0.16469295,0.31426096,0.43524954,0.2932552,0.22777782,0.34653947,0.2894511,0.42811996,0.31283975,0.12734509,0.24580698,-0.07878983,0.23228487,0.28695005,0.14001098,0.23197448,0.16576988,0.31042397,0.18780717
