Background,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9
-0.03159388,-0.022350047,-0.051494706,-0.021097196,0.023239102,0.047469743,-0.12251245,0.024739683,-0.03430805,0.054278962,-0.053624924,-0.01668034,-0.010214797,-0.032739036,0.051469862,0.051940806,-0.0059077637,0.049030658,-0.0071758004,-0.06693666,0.14657107,0.10954217,-0.017217897,-0.03924953,0.033931356,-0.0026208614,0.048518293,-0.0482319,-0.0008315405,0.02546685,0.047032375,0.08215725,-0.06971971,0.0058837887,-0.05585507,-0.07673867,-0.04693901,-0.08073553,-0.04821395,-0.08850751,-0.060440704,-0.023765871,-0.0016931607,-0.027567206,0.02266055,-0.004614971,-0.08094691,-0.034136653,0.0035041089,-0.0068684528,0.044064578,-0.04200864,0.06294902,-0.0049601863,-0.0112233255,-0.03144095,-0.009338992,-0.024715353,-0.066690475,0.00092939055,-0.15272474,-0.011296822,-0.022214243,0.002732315,-0.09862515,-0.07550163,-0.10824388,-0.06228841,-0.04551743,-0.09505499,0.025787113,0.10252233,0.014972146,-0.05196722,0.033693373,-0.12350201,-0.024429845,-0.11222348,0.02861656,0.06154777,-0.03722105,-0.04087415,-0.05546808,0.014618305,-0.095037304,-0.01649671,-0.07067622,0.04731349,-0.06373324,0.01134497,-0.005064623,0.022492358,-0.010990584,0.036941506,0.06468983,-0.03241221,0.0286093,-0.09037214,0.019896157,0.03324038,-0.005208115,0.051245708,0.017332101,-0.052257095,-0.04209031,0.029975908,-0.008069322,-0.10921053,0.0191208,-0.013993867,0.005545903,0.0025510732,-0.011098199,0.05839381,-0.038846206,0.03486822
0.4780937,0.7918205,-0.17015366,-0.7325482,0.3390449,0.5849136,0.01988741,-0.5457505,0.57323843,0.3090578,0.5367101,0.3688763,0.4986688,-0.3056757,0.53560644,0.45098472,-0.017985413,0.069966756,-0.27232736,0.12717739,-0.22660634,-0.9456331,-0.0996281,-0.499502,0.2916464,0.4491968,0.48416328,0.4936829,0.85909986,2.0701628,-0.22033109,-0.49050355,-0.20011969,0.28215143,1.1272575,-1.0129484,-0.10833088,-0.3304089,0.64811957,1.4174461,-0.61003906,-0.038990833,0.3429306,0.17939882,0.15642847,0.11102686,-0.4628214,0.8662062,0.7912668,-0.11957776,0.2577229,-0.26006457,1.0428106,0.36147305,1.2163509,0.7757746,-0.3421098,0.28966334,0.1600044,0.32593235,-0.29429677,-0.5825605,-0.77171993,-0.44659618,-0.45880452,-0.0069996957,0.15891668,0.09407837,0.88137263,1.175251,-0.24624552,-0.99209404,-0.18795581,0.2692896,1.2667493,-0.43166903,-0.3327481,0.45437294,-0.58259606,-0.19395086,-0.075453684,-0.32783383,1.3433788,0.33051318,-0.14031816,0.16492908,0.9392813,0.05077562,0.84142,0.83647466,1.0561304,0.50636446,0.52998877,0.8460249,0.036093205,-0.007584581,-0.03716354,0.7233189,0.62728935,0.46704206,0.94724625,0.9835642,0.5818012,0.71209323,-0.71310127,-0.20310526,-0.07883444,-0.7441617,-1.2418956,-0.7030686,0.18646987,0.10452628,0.39418545,-0.26779222,-0.94818336,-0.27739978
-0.014982924,0.49767765,-0.39718804,-1.0526233,0.5133409,0.40948257,-0.11345059,-1.0264966,0.9974676,0.18325815,0.16312909,-0.45726418,-0.13254833,-0.9842836,0.36010557,0.31460795,-0.51929635,-0.2742686,-0.48649657,-0.33240578,0.032435156,0.320233,-0.30004054,-0.58778554,0.45216376,-0.21693201,0.5196009,0.305624,0.43575782,1.0251781,0.0031428938,-0.26611134,-0.02818413,-0.40779024,0.36579284,-1.391644,-0.9129777,-0.5762373,0.84019303,1.6489619,-0.09323433,-0.46364087,0.28944016,-0.28040606,-0.08242072,0.064207405,-0.18806238,0.5407928,0.1734302,-0.30486956,0.016118672,-0.5219315,0.5270296,0.7004599,1.1230968,0.75718164,0.15755118,0.40830648,0.060063113,0.035060238,0.117022045,-0.5079471,-0.07425989,-0.43336484,-0.4674374,-0.40064207,-0.005108569,-0.32184246,0.16914918,1.159186,-0.0864938,-0.36738035,-0.66042763,0.44472256,1.1076906,-0.4227266,-0.39538008,-0.24896054,0.7107754,0.106326446,0.43415484,-0.26766434,0.58585596,0.30724078,0.18919367,0.062047143,0.9718679,-0.13137363,0.98544425,0.89437747,0.20485733,-0.06526644,-0.23305032,-0.31561252,0.64435416,-0.35907695,-0.16631974,0.7000004,0.04812115,0.1916244,0.29514056,0.1468082,0.14647987,0.21122836,-0.64320076,-0.7097456,-0.62379056,-0.4729223,0.49923623,0.21841837,0.12608711,0.31831765,0.45202315,-0.7032605,-0.94016147,-0.21801402
-0.7680135,-0.24080083,-0.3281394,-0.66232395,-0.31430557,-0.28045756,-0.16603433,-0.71449316,0.56951493,-0.15223207,-0.87706864,-0.97198784,-0.8403472,-0.9076802,-0.5859537,-0.44934556,-0.7327069,-0.18036696,-0.46353024,-0.9278683,0.026049165,1.0490135,-0.553771,-0.33278736,-0.3116497,-0.72634786,-0.22221169,-0.6081288,0.153986,-0.7429047,-0.0093623055,0.18725975,0.127275,-0.90407425,-0.71180904,-0.5600395,-1.3156799,-0.85168236,-0.23254076,0.13313387,0.5110446,-0.5947418,-0.35213256,-0.7399851,-0.4101946,-0.22315802,0.0018431981,-0.46526155,-0.8275755,-0.07561,-0.66428083,-0.27499866,-0.507685,0.2715306,-0.2970931,-0.41712347,0.5698323,0.3294863,-0.42574054,-0.2981562,0.38543314,0.10330629,0.7916622,0.18010683,-0.031209148,-0.6041367,-0.32910144,-0.5157126,-0.73122674,-0.07929287,-0.38664767,-0.06525392,-0.5569658,-0.014362286,-0.3752252,-0.1983109,-0.27747124,-0.66886395,1.3339938,0.13196878,0.40434602,0.031199005,-0.56181914,-0.039886683,0.11423646,-0.38216233,-0.09377889,-0.654038,-0.044263404,0.08427334,-1.238667,-0.95843005,-0.9564777,-1.6862491,0.5009664,-1.3268671,-0.41711292,-0.11881216,-1.0875443,-0.76041627,-0.9398302,-0.9185973,-0.90442544,-0.64974874,-0.030719101,-1.0409768,-1.0055571,0.05547692,1.7318168,0.73652744,-0.37420428,-0.06653769,-0.11480442,-0.61566395,-0.13393772,-0.23039703
-0.54481775,-0.23475471,0.24840309,0.12453946,-1.4632004,-0.7362281,0.33786622,0.2941061,-0.31767014,-0.33012605,-1.3691308,0.0960254,-0.4412038,0.30441007,-1.1571918,-1.1743932,-0.09390782,0.5340531,-0.31544656,-0.8169337,-0.70463544,-0.75986147,-0.49163294,-0.08757023,-1.5634273,-0.012846813,-0.9856362,-1.2684547,1.1087073,-0.12426525,-0.27127776,0.45837244,0.20116226,-0.081535436,-0.3507738,0.6394499,-0.35652068,-0.5945334,-1.329831,-1.353564,0.3028443,0.19795817,-0.992789,-0.43178117,-0.5997168,-0.50480217,-0.41081142,-0.91251266,-0.6689311,0.40900093,-0.9686723,0.29818767,-0.48093864,-0.90104955,-1.4087214,-1.6497071,0.2253331,0.24779965,-0.9998468,-0.31238452,-0.1655334,0.21916759,0.40885547,0.7770183,0.20479257,-0.3993402,-0.3643905,-0.13148452,-0.25915608,-0.89299244,-1.0279633,-1.2926278,0.29612884,-0.71353525,-1.4038773,-0.04512391,-0.26917595,0.5292767,-0.22793241,-0.69810474,-0.6495458,0.21064335,0.2120975,-0.38848993,-0.703123,-0.8038715,-1.2421322,-1.2172703,-1.1506104,-0.6715684,-1.5646,-1.082258,-0.32531604,-1.1546437,-1.2115206,-2.3038669,-0.64484876,-0.9028202,-1.4211913,-1.502584,-0.9526809,-0.42517564,-1.2076141,-0.6551614,0.43700743,-0.5993265,-0.8767899,-0.07618673,-0.390008,-0.8251761,-0.74084854,-1.1349838,-0.9796634,0.04923297,0.54242235,-0.31004944
0.32512102,0.6079814,0.80986875,0.6181793,-0.8976354,-0.41016492,1.1297234,0.6291515,-0.1371289,0.012221332,-0.97986007,1.0412514,0.33169866,0.774976,-0.30970415,-1.169645,0.7708283,0.7123805,-0.034251004,0.11349821,-0.63480663,-2.1514342,0.02369647,-0.13974032,-1.4045175,0.5238266,-0.27341783,-0.9269405,1.4927905,1.5110887,0.39996806,0.9975164,0.7394422,1.0195194,0.2929926,0.78023756,0.5388388,0.47971907,-0.011721009,-0.6330836,0.401804,1.2986746,-0.7544976,0.066522025,-0.6761885,-0.41485822,-0.38598457,-0.35263032,0.09558951,0.4980034,-0.21192367,0.15637079,0.46717837,-1.1674932,-0.5615645,-1.4146112,0.27168605,0.7547149,-1.0779247,-0.33981493,-0.65770894,-0.4387189,-0.14035456,0.9058641,-0.30830652,-0.5618689,-0.11696128,-0.10384117,0.64100623,0.037610035,-0.16937691,-1.5899051,0.8279724,-0.29962674,-0.3977332,0.26822206,-0.40404502,1.6572641,-0.75100684,-0.81807333,-0.9376844,0.20962587,1.4193951,-0.49946243,-1.0985146,-0.6360714,-1.3277189,-1.3238922,-0.7882666,-0.34402272,-1.445799,-0.4816198,0.22708946,0.06038943,-2.5165782,-2.0162647,-0.44386655,-0.72737056,-0.9088654,-1.1779436,-0.17062104,0.66778654,-0.2776481,-0.4840216,0.20607542,0.047173627,-0.9223402,-0.6871385,-2.0753896,-2.162179,-0.28091943,-1.6911684,-1.2686081,0.032720357,0.28603926,-0.27868226
0.66908264,1.6198924,0.79555506,0.63419414,0.82288855,0.41713247,1.5392395,-0.11154511,1.0484877,0.75842243,-0.44591883,0.4833578,0.5343978,-0.21699621,0.6361564,-0.89659685,1.3399353,0.29871228,0.68102515,1.3172058,0.7795167,-1.5042614,0.32417262,-0.53224295,0.10656257,-0.38960838,1.3501388,-0.27537042,0.13639235,1.7377963,1.5132663,1.2202427,1.663843,1.2062767,0.1723966,0.43226457,0.22038732,1.3528401,2.5831263,1.273151,1.5189294,1.9251018,0.123306565,0.095860876,-0.24664374,0.105913475,0.6851067,0.7450392,0.34515074,0.6790343,0.9421387,-0.6710931,1.2571133,0.20200087,1.5522795,0.12971042,1.298925,2.2053404,-0.3173423,0.02958672,0.09359334,-0.43619207,0.5583265,1.2628769,-0.9210714,-1.0075985,0.25119415,-0.47809452,1.0715741,1.7914616,1.7158085,-0.2028501,0.7660238,1.4070921,1.6021127,1.128358,-0.49622363,1.1698327,1.1213732,0.806745,0.7378527,0.47292924,0.6378429,-0.46379188,-0.4101901,0.117661744,-0.4719947,-1.1010463,0.45593438,0.5431222,-1.519896,0.24924327,-0.7132514,0.15586634,-1.2874544,-0.35832545,0.27591875,0.59044653,-0.47140485,-0.024520004,-0.07228057,0.8809482,0.8105819,-0.86225194,-0.49316752,-0.14827625,-1.0640094,-1.0791212,-0.08727677,-1.000299,0.54728585,-1.0425695,-0.81324726,-1.0467993,-0.6477769,-0.5574709
0.5878334,2.052203,0.35660905,0.43316483,0.94635344,0.5858671,1.57099,-0.5607742,1.3217069,0.79383034,0.092475906,-0.07780247,0.4546742,-0.3751945,-0.24240749,-1.3296965,1.6737041,0.5129216,1.418753,2.0018725,1.2380313,-1.2446176,-0.15347326,-0.9795615,0.5413872,-1.4905957,1.3129854,-0.31957284,-0.69239885,1.1529437,1.1304591,-0.035327565,2.0047665,1.0979242,0.368124,0.7945319,0.3113396,1.2387953,2.490535,1.7463706,2.195534,2.0598981,0.60832334,0.35121518,0.929516,0.9059207,1.5186542,1.4607623,0.65312165,1.7117627,1.2851988,-0.9775738,1.3515736,1.2202423,2.4338439,1.4789752,1.8749146,3.5161405,0.85572565,1.2572039,1.5465963,0.86593735,1.7394902,2.0897453,-0.7549164,-0.7161077,0.7875039,-0.016588697,1.6943804,2.4526844,1.3635168,0.025249546,0.8665192,2.599413,2.030607,1.8178153,-0.8784556,0.41563028,1.8524333,1.7122052,2.4488475,1.2732576,-0.65978974,-0.37654167,0.300812,0.728016,0.042639304,-1.0152342,0.73097104,0.47681522,-0.8959372,0.61655116,-1.6407988,-0.18289645,1.5246149,0.9177402,0.92455137,1.8711991,-0.22293277,0.9141644,-0.27189443,0.39532432,1.1475374,-0.57542616,-0.39296234,-0.5689311,-0.32571563,-0.82415736,2.500342,0.9890224,1.127509,0.026307747,-0.42946383,-1.4162608,-0.9432965,-0.6726007
1.1215322,1.4293377,0.1748082,0.17358257,-0.4021091,-0.40327448,1.7874804,-0.14599308,0.37211627,-0.3889602,1.0042142,0.32854074,0.4493184,1.2485343,-1.6067647,-2.0014362,1.5964936,1.0291266,1.5320063,1.8328631,-0.39563233,-1.9237939,-0.58668804,-0.8446185,-0.56044114,-1.0560724,-0.58944887,-0.6674931,0.81271845,1.0887403,-0.06771631,-1.5307616,1.4449896,1.3500832,1.3653871,1.0750519,1.7275823,0.76384616,-0.14950049,0.8926938,1.6323346,1.6104428,0.7624126,1.4758594,2.0153637,1.7730216,1.3295424,1.6072115,1.5360012,2.603879,0.7105574,-0.3228791,0.92865527,0.57418454,1.3777149,1.798489,1.2858042,3.164779,1.684667,2.0433648,2.2066195,1.6309171,1.8352172,1.9421965,-0.0057909423,0.22269838,1.4137598,1.1982028,2.4247448,1.7229711,-1.0441632,-1.2289021,1.1412083,1.863135,0.6341425,1.1949406,-1.7098478,0.84941936,0.24390687,-0.024036653,1.9989388,1.9528288,0.4616105,0.011346047,0.3568531,0.7855396,-0.33888677,-0.83916515,0.08509474,-0.33624315,0.3519887,0.522177,-0.8717442,0.094948284,3.0592418,0.6583338,1.0785264,1.7002369,0.38864487,1.0829247,0.38243648,-0.042343974,1.2382265,1.1090239,0.896116,0.21031171,0.93364066,0.14395154,2.1995049,1.3608869,1.7349285,0.646445,-0.18631591,0.00044824302,0.1445686,0.3072521
1.9767696,0.22090584,0.55779624,-0.18843447,-0.5258497,-1.249153,2.0141845,-0.07350234,0.029366,-1.2071941,1.6582655,0.32323623,0.48442775,1.8208103,-0.69072,-1.3594362,1.0023358,0.6202798,1.3751255,1.2080586,-1.8278204,-1.2172241,0.02468436,-0.02984584,-0.8081098,0.30868125,-1.4579391,-0.42116606,2.6033492,1.1219411,0.4870126,-1.0629827,0.73873204,1.0231047,1.7952338,0.10330131,2.1130214,0.47161075,-1.109923,0.42126492,1.18383,0.41753852,1.4039743,2.4663684,2.0146816,2.0944571,1.3347379,2.0004542,1.6649617,1.8090758,-0.033524938,0.44007802,0.49064273,0.27022415,0.48209104,1.4093591,0.7638316,1.3561616,1.6576715,0.9358119,1.576251,0.43177223,0.75780547,0.25579572,0.5655323,0.5349807,1.4820356,1.2952508,2.11995,0.79427826,-1.1476419,-0.6931877,0.83605504,0.24185275,-0.38612583,-0.1268977,-1.4617329,1.6247209,-0.29458055,-1.6376492,0.5295139,1.6649084,2.7898924,0.67114615,0.5873044,0.49881867,-0.36799935,-0.10958756,-0.0007941826,-0.20195228,0.8567969,0.49277008,0.28951797,0.35070947,2.1568475,0.057665393,1.0565009,0.6864894,1.0908943,0.78384864,0.9825589,-0.15111771,1.4341851,2.2926052,1.4244137,1.4674596,1.3559794,1.3648227,0.3888772,0.4848973,2.0041986,0.9550594,0.82054144,1.4667035,1.5069351,1.3671689
