Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
-0.019137224,0.039069023,-0.006013558,-0.1328777,-0.039509136,-0.03203694,-0.04008589,0.048209712,0.05418848,0.03620043,0.040819637,0.036313485,0.004448886,-0.06759891,0.07139815,0.004071505,0.061424933,-0.00952511,0.045675598,-0.035502326,-0.009588126,-0.03264712,0.004821466,0.119559556,0.02182121,-0.009880066
0.53252363,1.0589156,0.18270563,-0.021998942,0.81540513,0.15337732,0.8223989,0.86249566,-0.91186595,-0.50402373,-0.31724936,0.15975136,-0.5403139,0.50632185,1.1737039,0.036678273,0.24110278,-0.18365076,-0.34795433,0.5050158,-0.0075701624,0.39938763,-0.61192673,0.9082056,-0.13092707,0.6838905
0.53306913,0.14304084,-0.19601235,0.1884732,0.4993972,0.01411644,0.68010384,0.27192247,-0.68126667,-1.1474892,-1.245165,0.43381634,-1.269406,0.40457413,0.53385067,0.5052075,0.3021282,-0.6530446,-0.89038455,0.28089076,-0.8388917,0.07547262,-1.0421882,0.88408005,-1.0954565,1.0859277
0.21659839,-0.6821815,-0.3564503,-0.06818484,-0.41018003,-0.5077804,-0.13919178,-0.17521016,0.4025396,-0.887462,-1.2926296,0.016283158,-1.4250942,0.45658427,0.0603307,1.3382838,1.1043653,-0.45823166,-0.56515753,-0.056252666,-0.6984193,0.295821,-0.5655906,0.50379175,-1.2033373,0.63906205
0.018872678,0.5866401,0.21155477,-0.77349764,-0.72799224,-0.83369946,-0.8070052,0.7873214,0.68552566,0.26461443,-0.015792051,-1.0552597,-0.411001,0.7356417,1.0537175,1.4217377,2.0557992,0.18184362,0.4360268,-0.15257078,0.70865643,0.9508617,0.39108336,-0.031512115,0.17095198,-0.45450833
-0.18582056,2.0172892,0.60614264,-0.7258665,-0.41993588,-0.3976179,-0.92629844,1.2986337,-0.37512308,0.85473126,0.74224174,-1.3859757,0.9073901,0.12628588,1.1838126,0.17837882,1.0738271,-0.25300074,0.60517746,-0.6842463,0.7921082,-0.07483661,0.4179546,-0.9408745,0.70163244,-0.91869295
-0.6170086,1.2413431,0.10300699,0.34614098,-0.2541226,0.19239922,-0.49383235,0.017097535,-1.1155932,0.57285863,0.3245774,-0.7146548,1.0409865,-0.86249566,-0.6604163,-0.97495276,-1.2066557,-1.2339569,0.058144893,-1.2724984,-0.66484946,-1.8959852,-0.25526407,-1.2505617,-0.24268125,-0.1253847
-0.8197043,-0.45835862,-0.65448,0.8227031,-0.45924085,-0.0059088618,-0.07856962,-0.7592148,-0.4619145,0.35477054,0.06369295,-0.2813832,-0.013948413,-0.6105237,-1.5798479,-0.75744504,-1.5042205,-0.81891966,-0.11777521,-0.6483992,-0.9286997,-1.3438884,-0.16614112,-0.18819834,-0.1485228,0.7637566
-0.25848904,-0.47112414,-0.65920305,0.049094632,-0.5287598,-0.39438662,-0.34192994,0.714595,0.17447436,0.3790042,0.3362869,-0.2885057,-0.64418685,0.43044278,-0.09174086,0.037330393,0.37096718,0.57575405,-0.24400672,0.5826287,0.26569843,0.61364454,0.4775769,0.7807056,1.1392438,0.57987964
0.5032349,0.8226945,0.14642394,-0.28587937,-0.2110213,0.13216875,-0.78969616,1.7577618,-0.19214743,0.38131553,0.3734774,0.25734064,-0.2254373,0.5433849,0.69268805,0.34266007,0.97862285,0.9861817,-0.6342002,0.6306228,0.6693384,0.42536324,0.392159,0.26956612,0.8302354,0.08231897
0.4688242,0.88669485,0.94966847,0.6314186,0.03965542,0.7709268,-0.4840496,0.042545862,-0.20568761,0.58538073,0.20523387,1.0250732,0.14601456,-0.17909591,-1.029883,0.29514834,-0.4640565,0.4740272,-0.45000106,-0.15291837,0.078286685,-1.0525658,-0.10772764,-0.60644776,-0.6187333,0.3314888
-0.06854673,-0.60860395,1.1006503,1.2809759,-0.021335531,0.11022447,0.1566571,-1.6078792,0.7595591,0.87890226,0.25669387,0.62161547,0.33311906,-0.3853529,-1.8833412,0.11252373,-1.0224664,0.5385604,0.22172132,-0.01501866,-0.10226821,-0.57586163,0.045889504,-0.45983246,-0.044104896,0.47985405
-0.124914505,-1.3656482,0.54010916,0.9823388,0.07326519,-0.9466446,0.21043594,-0.4692323,1.1238054,0.629097,0.33468843,-0.4983044,1.1390398,0.14384696,0.36032674,-0.2289878,0.12164939,1.1094643,0.3987484,0.76994884,0.14623593,1.0157351,0.46803966,-0.018108625,1.6223251,-0.3803973
0.10841313,-0.5311274,-0.49409926,0.94743735,0.4628307,-0.5272812,0.093599856,0.75676113,0.33649352,-0.21363221,0.2694195,-0.43489325,1.458575,0.7411774,2.21069,-0.2850485,0.7222193,0.84720325,0.34591836,0.5492642,0.34627938,1.1167376,0.3900154,-0.35489154,0.75122076,-1.007082
-0.013926083,0.18352397,-1.2667866,1.422663,0.58327734,0.853027,0.59042263,-0.55977505,-0.07860122,-0.90177387,0.26777273,0.8390862,0.048442423,1.1718949,0.91796875,0.117383406,0.2701613,-0.25591096,0.61494464,-0.38867223,0.7002805,0.50360465,0.2838524,-0.7148757,-1.7347597,-0.27245015
-0.047108695,-0.1252259,-0.7771141,1.2576154,0.38660264,1.1909114,1.1626674,-1.8086035,0.3894276,-0.7506053,0.36026746,1.4612162,-1.2088803,1.2091982,-0.6518311,0.28299782,0.28903905,-0.74573547,0.50480604,-0.2779831,0.9006857,0.8053195,0.61136156,-0.124864995,-1.8324459,0.6351129
