Background,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9
0.012694703,-0.01913722,0.039069023,-0.013579645,-0.12165902,-0.13533346,0.03930353,-0.037043206,-0.05237866,-0.123524256,0.0790408,-0.064543754,0.021020176,-0.06651351,-0.015367548,-0.086386986,0.025903562,-0.02741257,0.009147758,-0.006013558,-0.1328777,-0.11355542,-0.016103607,-0.014701026,-0.017746123,0.015185998,-0.13504517,-0.07859057,0.021150868,-0.03368096,-0.029331278,0.006907564,-0.027273843,0.0061928183,0.057343885,0.04490347,-0.02931483,-0.035640873,0.028941099,-0.07653618,-0.07999983,-0.037793797,0.0019527517,0.019934418,0.0012678509,0.009120797,-0.027533004,0.0081846425,-0.03767673,-0.04251556,-0.03842147,-0.054854915,-0.07734188,-0.07765521,-0.049810845,-0.061135955,-0.038982727,-0.039509136,-0.032036945,-0.029692343,0.03963204,-0.02897613,0.030765925,-0.029567074,0.042288937,0.017723091,0.020966856,0.02515685,-0.07221547,-0.040085886,0.048209693,-0.0058837845,-0.024637282,-0.03750541,-0.004415498,-0.08492625,0.031249048,0.014333226,0.010635343,-0.058987066,0.00956862,-0.09801241,-0.06389442,-0.08708885,0.021253021,-0.072024874,-0.10461149,-0.06293317,-0.06770878,-0.05338471,-0.002278814,0.054188468,0.036200427,0.04081964,0.036313493,0.0044488725,-0.0675989,0.07139815,0.0040715025,0.06142495,-0.009525119,0.04567558,-0.035502326,-0.009588123,-0.032647125,0.0048214723,0.11955955,0.021821212,-0.00988007,-0.03592584,0.03647077,-0.010556341,-0.017191231,0.062197067,-0.042267576,-0.04213409
0.83823526,0.53252363,1.0589156,0.166742,-0.039733242,0.44375882,0.9020156,0.14890985,0.6285502,-0.042616166,0.56714624,0.2805262,-0.47921026,0.741289,0.66410315,-0.16490467,0.5521074,0.1499753,0.0056654057,0.18270563,-0.021998936,-0.12795143,0.9248762,0.43285796,0.6869843,1.5434633,0.39217392,-0.062768735,-0.40063438,0.42537957,1.6397268,1.3000473,0.8228488,-0.077811524,0.51814765,-0.06358964,0.3863447,0.78432816,-0.044995196,-0.046044245,-0.15674247,1.7001964,-0.34509432,-0.018898912,0.23101385,0.61949515,0.052722927,-0.4472561,0.688878,0.3506022,-0.23008625,0.2418679,0.8638081,0.7752415,0.50911134,-0.31913874,1.2627677,0.81540513,0.15337732,-0.43389267,-0.19198906,-0.87725145,-0.07336284,-0.18836439,0.3494161,-0.20163648,-0.19572963,-0.6537583,1.2322454,0.8223989,0.86249566,0.79480153,-0.27610648,0.7047587,-0.68057895,0.061959304,2.1132708,0.29671147,0.684862,1.1410104,-1.1834649,1.0114315,0.8067188,0.6595313,-0.32120582,1.0958415,0.68703616,0.22525094,-0.21049543,-0.27930042,-0.07135002,-0.91186595,-0.50402373,-0.31724936,0.15975134,-0.54031384,0.50632185,1.1737039,0.036678266,0.24110278,-0.18365076,-0.34795436,0.5050158,-0.007570164,0.39938763,-0.61192673,0.9082056,-0.13092707,0.6838905,-0.8693094,-0.5843783,0.60289,0.49319425,1.2306613,0.3114329,-1.0285426
0.8515032,0.53306913,0.14304084,-0.25252375,-0.4520262,0.5204314,0.8347803,-0.1722651,0.24982594,-0.42850554,0.95957947,0.25994983,-0.25474688,0.21271266,0.39801988,0.08035219,0.8582864,-0.056940753,-0.51995325,-0.19601238,0.18847318,0.025451925,0.057586476,-0.42440596,0.0056210267,1.3981315,0.048056997,-0.14865956,0.17774346,0.4735835,1.1498091,0.7930805,0.53098726,0.40986952,0.40642396,-0.31433463,-0.56649834,0.86953443,-0.04755726,-0.231423,-0.2871344,1.2201257,-0.3839861,0.29970556,0.14593534,0.43799365,-0.3178248,-0.16062187,0.42213318,0.17527387,0.120997906,-0.06178123,0.68430644,0.47540027,0.25026134,-0.4362116,0.96630013,0.4993972,0.014116434,-0.5206087,-0.7744183,-0.6986743,-0.035928853,-0.057373755,0.117377885,-0.37027758,0.09923894,-0.110372566,0.8734248,0.68010384,0.27192244,0.36090457,0.97690606,0.5579794,0.008437837,0.09018983,0.89868945,0.01655857,1.2564129,1.1561666,-1.1242139,0.45542032,0.29175967,0.43978786,-1.3170531,0.6033243,0.37546703,-0.16750063,-0.014893493,-0.7230073,-0.17799039,-0.68126667,-1.1474892,-1.245165,0.43381634,-1.269406,0.40457413,0.53385067,0.5052075,0.3021282,-0.6530445,-0.89038455,0.28089076,-0.8388917,0.075472616,-1.0421882,0.88408005,-1.0954565,1.0859277,-0.64844906,-0.27402657,0.5478392,0.9139739,0.92177194,0.26145214,-1.2211505
-0.06415943,0.21659839,-0.6821815,0.01643464,-0.7879353,0.061171208,0.5660339,-0.14078291,-0.42079926,-0.6336788,1.0736381,0.42312688,0.9909321,-0.24300246,-0.28956532,0.3658043,0.5813294,-0.2179793,-0.65364146,-0.3564503,-0.06818483,-0.16235384,-0.67382365,-0.3720254,-0.40566343,0.829008,-0.70028937,-0.015498853,0.7757586,0.024612056,0.27503386,0.4777209,-0.09185292,0.70233554,-0.008163005,-0.658336,-1.254609,0.1854232,-0.38341266,-0.12821874,-0.6669636,-0.33274853,0.0024098023,0.6303523,-0.26668766,-0.004050303,-0.67272097,0.05546214,-0.4433218,-0.32058346,0.34623778,-0.5678172,-0.51760095,-0.80290467,-0.5217233,-0.4828836,-0.5386038,-0.41018006,-0.5077804,-0.41303355,-1.223123,-0.0130059,-0.15662217,-0.094511986,-0.076063275,0.116235256,0.25535345,0.80945575,-0.98024505,-0.13919176,-0.17521016,0.19956236,2.0177026,0.3326428,1.0508537,0.57404625,-1.5400602,-0.19044556,1.0606157,-0.41583604,-0.35002828,-1.2686313,-0.22573002,-0.52112794,-1.2823322,-0.83922476,-0.3594033,-0.5114853,0.06842181,-0.661406,-0.07397712,0.4025396,-0.887462,-1.2926296,0.01628315,-1.4250942,0.4565843,0.060330685,1.3382838,1.1043653,-0.4582317,-0.56515753,-0.05625267,-0.6984193,0.295821,-0.56559056,0.50379175,-1.2033373,0.63906205,-0.22626041,0.63761634,0.08311538,1.0818963,0.37398896,0.3145994,-0.10475141
-0.6989872,0.01887268,0.5866401,0.7737332,-0.3838494,-0.760199,0.5771805,0.007613782,-0.39345592,-0.49555352,0.6858498,0.80341095,1.9021996,0.24776626,-0.088590086,0.23371585,-0.059905667,0.082608,0.5173714,0.21155477,-0.77349764,-0.8889523,0.80490714,1.411407,1.062526,1.107693,-0.8363893,0.18062282,0.81753993,-0.51200616,0.99012667,1.5909641,0.1306501,-0.027721407,0.15226673,-0.6496244,0.00076915487,-0.5778438,-0.6047383,0.428335,-0.85927284,-0.7256463,0.33183143,0.3706336,-0.5795206,-0.26946118,-0.4327362,-0.3972016,-0.92689735,-0.57220244,-0.10114374,-0.45511705,-1.2424097,-1.4699347,-0.8261632,-0.4392772,-1.2594928,-0.72799224,-0.83369946,-0.52199376,-1.0643653,-0.14522493,-0.604686,-0.5454655,0.15351082,0.73022515,-0.0044062277,0.49487156,-1.8657094,-0.8070052,0.7873214,1.3421006,1.1637298,0.5981346,1.0247291,1.2647504,-1.8121418,0.054089155,0.260629,-2.176559,0.282967,-1.9654577,0.5954152,-1.030314,0.4218737,-1.5485564,-0.21774843,0.12086219,-0.107083015,-0.06623326,-0.05421638,0.68552566,0.26461443,-0.01579204,-1.0552597,-0.411001,0.7356417,1.0537175,1.4217377,2.0557992,0.18184361,0.4360268,-0.15257078,0.70865643,0.9508617,0.39108336,-0.0315121,0.17095196,-0.45450836,-0.58507067,0.7657612,-0.21804875,0.5915274,0.5608746,0.38836867,0.9248608
-0.0466247,-0.18582056,2.0172892,0.14248057,0.49174258,-1.1026397,0.16551504,-0.85495245,0.08016588,-0.52087253,-0.19340299,0.48684454,0.8921094,0.20816164,1.128557,0.062436968,-0.31605554,0.4510886,1.8701886,0.60614264,-0.7258665,-1.068599,2.7249227,2.1439924,2.620214,1.1533576,-0.06886739,0.061344244,0.77987474,-0.72566414,1.9884132,1.9233041,0.5965346,-0.9590633,0.9795655,-0.045597892,1.8060632,-0.47519544,0.114227556,0.9107833,-0.07232275,-0.045797735,0.010670683,-0.4685522,-0.37287536,-0.74054736,0.029511083,-0.65347373,-0.7403069,-0.50170106,-0.5622804,0.02447832,-0.5227814,-0.633865,-0.3271722,-0.1130714,-0.31445533,-0.41993588,-0.3976179,-0.804793,-0.36984676,-1.0578084,-0.69720614,-0.7589842,0.45888382,0.20992349,0.05753171,-0.7859439,-0.17300573,-0.92629844,1.2986337,1.9876446,-0.15709433,0.48427314,0.39839053,1.0661237,-0.44819495,0.08828982,-0.10844586,-2.2854102,0.64529586,-0.59675807,1.1577424,-0.36608908,1.2679925,-0.98529494,0.6442002,1.1448336,-0.0014108993,0.09265127,-0.4509663,-0.37512308,0.85473126,0.74224174,-1.3859757,0.9073901,0.12628588,1.1838127,0.17837882,1.0738271,-0.25300074,0.60517746,-0.6842463,0.7921082,-0.07483661,0.4179546,-0.9408745,0.70163244,-0.91869295,-0.9076624,-0.18320085,-0.17924836,-0.40791535,0.30514696,-0.17348823,0.24237725
0.72250694,-0.6170086,1.2413431,-1.1090922,1.0330803,-0.006724599,-0.6871134,-1.6264689,0.47668582,-0.27587116,-0.82102007,-0.40030608,-0.70310014,-0.62379557,1.959118,0.49116755,-0.002635555,0.36533266,1.4106551,0.10300699,0.34614098,0.04149903,2.3670065,0.98928237,2.0220573,0.36527452,0.8528501,0.11210072,0.3897429,-0.63855505,1.6299883,0.6744426,0.045115307,-0.84838235,1.1166227,0.47071934,1.8539655,0.33407956,0.8598592,0.92072403,1.2151489,0.19686183,-0.6998455,-1.2075392,0.032252952,-1.2006825,-0.052604154,-0.3405554,-0.32135418,-0.41715047,-0.52466446,-0.13596624,0.4325114,0.34427825,0.18539464,0.252872,0.7295687,-0.25412259,0.19239922,-0.8466331,0.41425362,-1.4256779,0.12630177,-0.39953244,0.68945676,-0.8908041,0.22751464,-1.4101609,1.7456552,-0.49383238,0.017097518,1.0546229,-0.34884644,-0.13620262,0.1176126,0.15551622,0.2886838,-0.21464999,-0.02937825,-0.97286,0.70185435,1.0930085,-0.018315334,0.693796,0.009670802,0.08002435,0.9087358,1.2713934,0.24514121,-0.26160714,-0.5715033,-1.1155932,0.57285863,0.32457736,-0.7146548,1.0409865,-0.86249566,-0.66041636,-0.97495276,-1.2066557,-1.2339569,0.058144882,-1.2724984,-0.6648494,-1.8959852,-0.25526404,-1.2505617,-0.24268125,-0.1253847,-0.34174037,-0.7685087,0.06829355,-0.88962793,-0.6424263,-0.7073534,-0.8303734
0.08489921,-0.81970435,-0.45835862,-0.7560891,0.7694733,1.3654933,-1.0815812,-0.7232484,0.6291219,0.6079473,-0.23190701,-0.5175532,-0.28213304,-0.5495967,1.5073204,0.9178903,0.403786,-0.003905919,-0.5313569,-0.65448,0.8227031,1.112616,0.42436025,0.28966004,0.50082743,0.11693998,0.88820094,0.71589565,-0.15476194,-0.38077846,0.5646542,0.04167556,-1.0750952,-0.12729816,-0.077026665,0.22607759,0.30743116,0.28695792,0.3255819,0.4158205,1.3774846,-0.30122954,-0.97036517,-1.1758045,-0.093320616,-0.8783919,-0.5491348,-0.34225345,-0.20541932,-0.3981546,-0.38792783,-0.63522404,0.13473655,0.071491905,-0.08329197,0.096439466,0.383729,-0.45924085,-0.0059088618,-0.6752376,0.47733745,-0.8661001,0.81659555,-0.18800263,0.6356857,-0.91438645,-0.42046928,-0.9839695,0.8348358,-0.07856962,-0.7592148,0.24992822,0.021168439,-0.09106372,0.04814521,-0.08865853,0.10031196,-0.081237674,-0.18169133,-0.033713214,0.7061488,0.87418056,-1.0109842,0.69754386,-0.7542719,0.3443728,0.21302205,0.5554081,-0.03885085,-0.35156924,-0.037831154,-0.4619145,0.35477054,0.06369295,-0.2813832,-0.013948388,-0.6105237,-1.5798479,-0.75744504,-1.5042205,-0.81891966,-0.117775224,-0.6483992,-0.9286997,-1.3438884,-0.16614112,-0.18819836,-0.1485228,0.7637566,0.18997261,-0.3238515,0.2074966,-0.53138596,-0.74260646,-0.17040375,-0.34218776
-0.98410094,-0.25848904,-0.47112414,0.37024742,0.19907643,0.975652,-0.72633463,0.48011807,0.45350596,1.0673418,0.9870657,0.337307,1.2461077,0.4252401,0.6731237,0.4976653,0.5015406,-0.14836283,-1.3528769,-0.6592031,0.049094632,0.8311858,-0.26490334,0.5733344,0.42679694,0.6856502,0.2745244,1.0920005,0.3762786,-0.03943741,-0.08715759,0.53294086,-1.1487393,0.05925126,-0.7506586,-0.21375412,-0.6128236,-0.8791662,-0.46395466,-0.09520346,0.0060665775,-0.64598703,-0.47146183,-0.33395275,-0.6109115,-0.03780111,-0.5161659,-0.68341756,-0.3759937,-0.11902288,-0.1576228,-0.07396914,-0.6252031,-0.4357271,-0.57607716,-0.34747484,-0.34353727,-0.5287598,-0.39438662,-0.4230977,-0.21031474,-0.14696573,0.09030391,-0.5016393,0.06315366,0.12402858,-0.961948,-0.29768446,-1.4594399,-0.34192994,0.714595,0.4235364,0.47090656,0.4165791,0.03613525,0.513929,-0.27675146,0.4025389,-0.21088977,-0.40342307,0.8562484,-0.7776397,0.19168022,-0.4487926,0.51026356,-0.5160634,-0.31741673,0.2047957,-0.37675613,-0.0022649872,0.23848137,0.17447436,0.3790042,0.3362869,-0.2885057,-0.64418685,0.43044278,-0.09174086,0.037330393,0.37096718,0.57575405,-0.24400674,0.5826287,0.26569843,0.6136446,0.4775769,0.78070563,1.1392438,0.57987964,-0.17553374,0.037861302,0.056397695,-0.20669563,0.15993877,0.6559274,0.5400917
-0.7842781,0.5032349,0.8226945,0.30638275,0.32725722,-0.18461885,-0.009996688,0.27462807,0.25750467,0.6392683,1.0210456,0.9713261,0.88149875,0.6904295,0.49536368,0.12513399,0.14083283,0.045095798,-0.20601815,0.14642394,-0.28587937,0.2840604,0.8303779,0.28395233,1.0654988,0.43326238,0.3874538,0.75463545,1.2437884,0.16272028,-0.32352427,0.28769267,-0.092123985,-0.084922954,0.27209952,-0.05903091,0.030360932,-1.1863825,-0.059320893,0.2372473,-1.2319837,-0.50423604,0.37999696,0.61189747,-0.5928545,0.33356726,0.30505618,-0.39581683,-0.24550347,0.5090341,0.60967416,1.2604494,-0.3272555,0.11467352,-0.19889776,-0.25398308,0.023069134,-0.21102133,0.13216875,0.17132756,-0.18786606,0.42543268,-1.0234318,-0.52449983,-0.19157206,0.845706,-0.0072718994,0.36818767,-1.6580335,-0.78969616,1.7577618,0.0058913566,1.1717758,-0.14405178,0.3674192,0.6078927,-0.72692996,0.21030404,0.24126232,-1.390462,0.36243883,-1.5278347,1.7376595,-1.083926,1.3506372,-1.03977,-0.027607339,0.48707432,0.17433518,0.4847984,-0.0263359,-0.19214745,0.38131553,0.3734774,0.25734064,-0.22543731,0.5433849,0.69268805,0.34266007,0.97862285,0.9861817,-0.6342002,0.6306228,0.6693384,0.4253632,0.392159,0.26956612,0.8302354,0.08231894,-0.60514015,-0.21498209,-0.05048932,-0.25489062,0.5262389,0.5392264,0.064619675
