0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
1.0,0.4086867,0.17947882,0.09084995,-0.02557994,0.06948339,0.28365764,0.16582929,-0.016187452,-0.0063773035,0.39001748,0.25897363,0.21078384,0.033044603,0.015094345,-0.21669233,-0.00029864613,0.17551796,0.3446817,0.2763322,-0.18814835,0.20652606,0.049364638,0.051393416,0.14688835,0.046346683,0.14149205,0.03621644,-0.036100786,-0.21682324,-0.09225331,-0.07424084,0.22916411,0.12793308,0.40848032,0.41510952,0.30289358,0.096068874,0.15776838,0.18748417,-0.049343105,-0.10056283,0.18213172,0.07442485,0.16824098,0.06889074,0.09446054,0.2718276,0.15584038,0.116063476,0.27202183,0.19316874,0.16692069,-0.033769052,0.307482,0.3575342,0.42981026,0.36882922,0.4738772,0.31097588,0.40567955,0.21830952,0.095825434,0.047354106,0.1918977,0.15549855,0.39075187,0.305929,0.34488958,0.311094,0.029354133,0.28370726,-0.18985403,0.16836634,-0.17560552,0.044062298,0.15366085,0.4717911,-0.1530624,-0.01605473,0.12778813,0.33917964,0.07960466,0.12079581,0.16117842,0.0370458,0.24894163,-0.20097385,0.10786817,0.041574676,0.08979924,0.19240777,0.045246363,0.099055275,0.06946576,7.8193145e-05,0.29046378,0.22584148,0.27239817,0.3144517,0.027918268,0.30406505,0.08048497,-0.04019589,0.32552686,0.21219274,0.2906426,0.1694334,0.025257522,0.019737583,-0.031765703,0.11294467,0.17259593,0.24642497,0.2039152,0.11683469
0.4086867,1.0,0.12533887,0.3494034,-0.034778092,-0.08539653,0.020998655,0.17326127,-0.23719512,-0.20539604,0.2633388,0.49231264,-0.05201193,0.20439477,-0.015321331,-0.06292092,0.40367937,0.6826884,0.51896083,0.7256076,-0.16755459,0.11666938,-0.12393677,-0.03429648,-0.025124611,-0.029868327,-0.058540814,-0.14777406,0.1358543,0.2947287,0.30456254,0.2820529,0.47673708,0.5380357,0.06980028,0.26893845,0.21498145,0.147178,-0.08616415,-0.059885442,0.0909084,0.14067271,0.33040932,0.3742415,0.24557243,0.33577025,0.34202996,0.38683882,0.30384797,0.33268106,0.28990972,0.22321054,0.3512447,0.035582863,0.44931042,0.20728707,0.6193096,0.81214154,0.027557049,0.20701982,-0.029929629,0.07321903,0.33422348,0.23783699,-0.103847325,-0.0761032,0.0809335,0.15955435,0.43037194,0.47399676,0.15084931,0.3311177,0.027616354,0.46329707,-0.037985828,0.31435058,0.15320311,0.4375959,0.036254626,0.32834518,0.45391825,0.53535354,0.059055187,0.24660769,-0.06493914,0.11964325,0.03479341,-0.009744656,0.046228867,-0.16307539,0.16448638,-0.01109831,-0.09315126,-0.17305227,0.20769349,0.022390084,0.5822378,0.118401475,0.64736307,0.37746793,0.04718846,0.05026539,0.37805095,-0.068412304,0.26315203,0.11098831,0.26978832,0.08301824,0.16315784,0.08188136,0.24220444,0.3348311,0.20363638,0.44258985,0.4164562,0.22256815
0.17947882,0.12533887,1.0,0.4686187,0.24038933,0.30854887,0.43267766,0.27879176,0.3683439,0.1644035,0.24413699,0.056642495,0.078816876,0.0108853495,0.34071454,0.22336665,-0.031443734,-0.093353845,0.38341215,0.22687043,-0.15462068,0.17248718,0.566051,0.5283646,0.41714936,0.44313303,0.28495118,0.21406604,-0.072699144,-0.10679896,0.42214453,0.24625546,0.36790064,0.28388125,0.557446,0.47334394,0.27569756,0.15300803,0.01891316,0.07517488,0.15131019,-0.16288823,0.22214921,0.14029443,0.035128016,0.09432892,0.035132095,0.25606847,0.0073849233,0.0634519,0.13200139,0.06346417,0.27213112,0.27349344,0.13924263,0.3384326,0.19517724,0.15108676,0.05662563,0.040812258,0.2296381,0.3413592,0.067178324,0.13471378,0.62211156,0.46577632,0.33604777,0.33457074,0.1455867,0.18705577,0.0034569374,0.31041896,-0.17632826,0.09360892,0.09027256,0.16063534,0.28605387,0.23463896,-0.19264881,-0.016013134,0.102922335,0.1895551,0.45112815,0.2205914,0.5040654,0.4068914,0.49746573,0.35470355,0.25708443,0.37704208,0.3675125,0.5392329,0.262838,0.4181541,0.03685917,0.1271501,0.28601316,0.31909725,0.23797297,0.44020212,0.12895231,0.29215306,0.08535613,0.27672562,0.29279906,0.31624436,0.011476234,0.2501447,0.006635172,0.089553416,0.40706205,0.33169353,0.37757388,0.25035286,0.25215414,0.158033
0.09084995,0.3494034,0.4686187,1.0,0.27243093,0.36188293,0.30532503,0.6650741,0.21827127,0.3404368,0.05738688,0.3683031,-0.10280328,0.3706562,0.2828647,0.41905037,0.19583623,0.22923835,0.52968216,0.53376484,0.10184725,0.043808397,0.37731814,0.6647551,0.19256741,0.4180991,0.21204148,0.2700956,0.0352156,0.18991776,0.5468202,0.56735843,0.6635668,0.6945266,0.35136586,0.27438286,0.1233367,0.39114982,-0.067451864,0.03323366,0.102507025,0.24268179,0.32843038,0.3625829,0.014415857,0.22089599,0.30100235,0.34882653,0.036434192,0.18201727,0.0661016,0.17088744,0.3343958,0.27990615,0.32757637,0.3489332,0.34549457,0.44077593,-0.080630325,0.3402198,0.14485294,0.5717699,0.35711044,0.5609342,0.29903284,0.43409708,0.16830733,0.2915868,0.3937889,0.41613394,0.25748557,0.45972255,0.10211719,0.3031406,0.26177472,0.4162635,0.45753825,0.45791647,0.1842439,0.2667183,0.41240415,0.5018065,0.3545411,0.47160175,0.42725325,0.6219512,0.35822642,0.43917328,0.36761644,0.31574798,0.61483353,0.42644304,0.47508672,0.27592063,0.1349837,0.14031434,0.36708996,0.27073926,0.5420071,0.42475593,0.48646012,0.1325099,0.44339544,0.3255559,0.35210648,0.2826701,0.072206385,0.100080825,0.091362804,0.19911832,0.52592355,0.5398201,0.5102367,0.36583507,0.3171082,0.31549758
-0.02557994,-0.034778092,0.24038933,0.27243093,1.0,0.38026327,0.23350005,0.17692661,0.47873148,0.41114163,-0.07614882,-0.12414414,0.06670794,-0.01729139,0.36434686,0.4332283,0.019276593,-0.06962146,0.18773383,0.05849511,0.12039239,0.165862,0.23329604,0.34585312,0.3058045,0.291095,0.5882504,0.56491715,-0.17081706,-0.09690345,0.29177025,0.13020414,0.21269748,0.027987294,0.33056065,0.113006614,0.2322381,0.103149295,0.13960336,0.089153,-0.22051835,-0.009316789,-0.0052425284,-0.10692161,-0.077777885,-0.09904819,0.07211386,0.06412085,-0.04294929,-0.07934464,0.014276426,0.0051052,0.10378968,0.0052696196,0.09306953,0.06673786,-0.05150557,0.022737836,0.056218587,0.011595407,0.23904945,0.1472546,-0.1062541,-0.0697637,0.27779856,0.20595728,0.14139208,0.08482556,0.017702626,0.1663326,0.14652367,0.229343,0.052084677,-0.035326608,0.19594081,-0.027342938,0.21971568,0.15206634,0.2072623,-0.013405828,0.024532264,-0.05320157,0.121137775,0.037445396,0.28702766,0.07833545,0.38624167,0.12040246,0.24883884,0.19507389,0.19672775,0.29735556,0.20010026,0.26821932,0.0956907,0.14175624,0.04464322,-0.04014829,0.055678356,0.018538307,0.10439822,-0.009270636,0.12594959,0.23731723,0.1293704,0.1804017,-0.106226206,0.16315398,-0.067194425,0.063112676,0.1740323,0.08217564,0.24698055,0.15487951,0.051436897,0.15605319
0.06948339,-0.08539653,0.30854887,0.36188293,0.38026327,1.0,0.24301176,0.5163105,0.48381636,0.7200355,-0.19582985,-0.023368638,-0.053410556,-0.0028652295,0.23096946,0.34306416,-0.17719519,-0.25924775,0.11106908,-0.06991327,0.23112784,0.30594853,0.25558582,0.49707317,0.2950136,0.5923373,0.42245385,0.6117626,-0.014609358,-0.16430567,0.118705325,0.153397,0.16797686,0.074531384,0.3310756,0.26895177,0.2749065,0.36080465,0.22710206,0.33603516,0.011244605,-0.05597482,-0.117850155,-0.1437981,-0.39591518,-0.2692751,-0.20228294,-0.082226306,-0.41544935,-0.26569697,-0.14494522,-0.051239002,0.0061450056,0.16364178,0.061936557,0.24188495,-0.02394788,-0.071876705,0.035705715,0.18991725,0.14738333,0.5298342,-0.16646865,0.21069512,0.2386081,0.56385714,0.19671716,0.19677319,0.13188131,0.15048039,0.016320763,0.3987859,-0.21303271,0.010798,0.07853962,0.06786325,-0.007536041,0.17137049,0.032116268,-0.020306414,-0.044957176,0.09303067,0.3983949,0.35172012,0.17118002,0.40777028,0.5331575,0.17739312,0.27950913,0.5834636,0.41115656,0.3209377,0.49694496,0.32032827,-0.011461344,0.15018755,0.1903274,0.18403076,0.031158581,0.10063204,0.39115542,0.18689373,0.064667985,0.20074703,0.37457922,0.19629298,0.10894527,0.39829767,-0.051872656,0.15613484,0.27220765,0.068230025,0.3575099,0.19833721,0.14640261,0.18550211
0.28365764,0.020998655,0.43267766,0.30532503,0.23350005,0.24301176,1.0,0.47938114,0.35292557,0.18113385,0.252641,0.05144207,0.36533466,-0.10888512,0.050815403,-0.20090649,-0.18773134,-0.030805025,0.16244468,0.015019428,-0.03419966,0.02751606,0.39700112,0.24374734,0.283231,0.26706925,0.043632783,0.07926045,-0.12999554,-0.20658728,0.0771528,0.074932605,0.32873958,0.17762627,0.54066557,0.38743874,0.32587463,0.22885837,0.4472571,0.44072667,0.043213554,-0.002094573,0.10556369,0.124601305,-0.026605168,-0.11429497,-0.015188895,0.084520176,-0.12245806,-0.16395858,0.030666575,0.013118569,0.12389577,0.19732918,0.21006879,0.27723217,0.062824875,0.12673225,0.4049208,0.4328693,0.6740701,0.4812146,-0.07624417,0.11460422,0.5748301,0.4067646,0.55501705,0.53008896,0.050415576,0.1661362,-0.05789972,0.2832462,-0.06637764,0.004495314,0.024347438,0.05591355,0.19278075,0.26344872,-0.105635084,0.1655475,0.078653134,0.31756523,0.28214195,0.19357297,0.5692689,0.27648634,0.29457203,-0.004191365,0.48299807,0.27651057,0.45309702,0.563773,0.49268895,0.5888276,0.13669741,0.15650998,0.18366562,0.17027415,0.2674973,0.3239383,0.43348202,0.6200716,0.04624089,0.2389849,0.2950861,0.43132332,0.2743638,0.19817095,0.013312624,0.10335939,0.14066774,0.28348234,0.2777967,0.18760958,0.25190833,0.006084006
0.16582929,0.17326127,0.27879176,0.6650741,0.17692661,0.5163105,0.47938114,1.0,0.20487218,0.47156024,0.022498002,0.3809493,-0.0017201887,0.3175601,-0.015090106,0.16906293,-0.07750531,0.016339364,0.21821186,0.19398539,0.09008839,0.22118293,0.3259705,0.5771501,0.2317367,0.45211294,0.09060596,0.30485734,0.012923626,0.029883254,0.24619108,0.39700642,0.40004435,0.42835006,0.28917366,0.23799226,0.18327527,0.38764223,0.11763764,0.23044106,0.13259378,0.22603424,0.13451786,0.18964049,-0.10234324,-0.009418034,0.08758741,0.116878234,-0.16456035,-0.007144025,-0.04497939,0.15486768,0.13127354,0.21661322,0.21526578,0.28435674,0.15261795,0.22454298,0.10780261,0.55931604,0.32231507,0.77312195,0.09435782,0.5143085,0.25400475,0.5598563,0.28971955,0.38291726,0.20486057,0.2548296,0.07785783,0.34317875,0.031391595,0.14377423,0.1568405,0.27705064,0.15072745,0.38982838,0.014977913,0.2928762,0.11191756,0.38073897,0.25772235,0.39056543,0.31536555,0.56357807,0.25990897,0.2347163,0.35764033,0.46233904,0.6478679,0.3266071,0.6629899,0.3058909,0.06643974,0.09427644,0.2127883,0.22550242,0.36774367,0.20949574,0.5857364,0.24491382,0.2204802,0.20088513,0.359525,0.23528634,0.1301602,0.18572423,0.11388007,0.1637213,0.3498812,0.37447444,0.33704922,0.22489165,0.28017944,0.18841411
-0.016187452,-0.23719512,0.3683439,0.21827127,0.47873148,0.48381636,0.35292557,0.20487218,1.0,0.54971176,-0.04546293,-0.15850972,0.2821228,-0.020827534,0.5847097,0.356193,-0.12422866,-0.27809328,0.11579146,-0.17367071,0.09356468,0.038588386,0.4398564,0.41194355,0.40208718,0.5108831,0.36834604,0.42348585,0.01677352,0.010192799,0.30753604,0.1832505,0.16238554,-0.05569401,0.39285907,0.20464694,0.237114,0.122897506,0.20746906,0.13942903,-0.06831122,-0.16328958,-0.18763533,-0.20857649,-0.38559172,-0.39638144,-0.21267048,-0.12978564,-0.40974802,-0.38165867,-0.2555386,-0.38509622,-0.058806635,0.014668139,-0.14059389,-0.041957162,-0.088709265,-0.11322958,-0.11598931,-0.021032006,0.23450606,0.34335902,-0.13426508,-0.04194829,0.38244316,0.33025432,0.11706508,0.058280863,0.07423991,-0.044234637,0.013244236,0.2764634,-0.09048448,-0.11757445,0.1538677,-0.11064865,0.21787666,0.0647789,0.08908383,-0.024235636,0.0037879646,-0.10737198,0.36685258,0.0738234,0.31810376,0.16843998,0.33519292,0.022294616,0.22065848,0.33535412,0.266237,0.45980692,0.3308141,0.41935566,-0.047797523,0.18180259,0.069758534,0.14618096,-0.07723946,0.080458924,0.14357759,0.18655172,-0.06820272,0.16072571,0.22061577,0.16937417,-0.08986984,0.12498295,-0.04335063,0.1772811,0.20484465,0.12977538,0.25508803,0.04366989,0.10612832,0.027371932
-0.0063773035,-0.20539604,0.1644035,0.3404368,0.41114163,0.7200355,0.18113385,0.47156024,0.54971176,1.0,-0.20769879,-0.12775913,0.1365504,-0.020765325,0.40493488,0.44326353,-0.22229409,-0.30989444,0.03868272,-0.14578955,0.32541806,0.13083342,0.40835294,0.5748171,0.4240214,0.61952543,0.39266688,0.650709,-0.11555358,-0.15700902,0.14414641,0.17124684,0.06241482,0.018571984,0.2865455,0.08499296,0.10562026,0.31222224,0.17872296,0.12582323,-0.2133743,0.035089467,-0.09635075,-0.16054998,-0.380297,-0.34442714,-0.10004722,-0.12009933,-0.37141916,-0.2610345,-0.22310431,-0.13541673,-0.020799706,0.09942578,-0.0136813065,0.061260052,-0.099539235,-0.16899855,-0.0863426,0.17573527,0.17995538,0.53508717,-0.25997338,0.093556836,0.23973557,0.4836508,0.02128853,0.0088552935,0.08256412,0.027728315,0.13120705,0.2840165,0.05352109,-0.054636404,0.20022087,0.0036030177,0.0762035,0.08744595,0.21686901,0.021353982,-0.04918635,-0.14072004,0.3419741,0.13806158,0.23054697,0.26080716,0.36773258,0.08999691,0.3833461,0.5410918,0.4165717,0.30700174,0.5675757,0.36713374,-0.108200625,0.123011895,0.044641048,0.047835976,-0.062175218,0.0145511115,0.34487122,0.06608681,0.003550085,0.20169507,0.21920307,0.11667555,0.06058056,0.25898868,-0.026914807,0.16328472,0.3004538,0.08263126,0.29572123,0.08237006,0.042802457,0.12174443
