Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
-0.017653944,0.1038716,0.05992677,-0.065911695,-0.055413175,-0.0328638,0.048383627,-0.09728646,-0.0018550105,-0.041963622,-0.0091372235,0.047033485,-0.059897386,0.051672917,0.13243271,-0.0110348845,0.06443467,-0.016429007,-0.07180967,0.07936629,0.1354656,-0.020540908,0.038864616,-0.03377234,0.02720423,0.0151537545
0.068400875,-0.11021594,0.28406057,-0.32424018,0.5165194,-0.1707092,-1.1776701,-0.80955696,0.95347863,1.757994,1.1959249,-0.28910315,1.1069002,1.2790006,1.4936862,0.38956612,0.32547253,1.7492107,-0.15123616,1.737732,1.2487717,-0.60476214,-0.7333595,0.4466776,0.14921497,-0.59481657
0.30683112,-0.42946944,0.022278562,0.0025492986,0.7081286,-0.13788098,-1.1481905,-0.06704275,0.49893862,1.4886031,0.6044044,0.46095395,1.4489641,0.6274695,0.9136368,0.56671923,0.6386843,1.2661296,-0.1673508,1.0563767,0.86305565,-0.90784246,0.0003314901,-0.2528819,-0.366142,0.16852614
1.0456822,0.2309787,0.15351172,0.28850895,0.98284644,0.14152272,-0.21035103,0.24735606,0.030801058,0.2545176,-0.17293987,1.6065134,1.3413577,0.16437379,-0.49821427,1.0065519,1.5114592,-0.1378474,0.5562946,-0.39434913,0.14847183,-0.14911492,1.3657203,-0.08873355,-0.64179647,1.7240185
1.737058,1.7040728,0.8110399,-0.21867655,1.3236156,0.56433904,0.405576,-0.98961276,0.8408508,0.07945655,0.73680264,1.754291,1.0862746,1.7031806,-0.76506925,1.632477,2.2285142,-0.23609582,2.0513291,-0.315674,0.5867186,1.5109621,1.7228943,1.9109403,0.052431174,2.3279548
1.3568201,1.972629,0.6277002,-0.7710134,0.93953896,0.82301974,0.3811903,-1.4249982,1.6991382,0.795231,2.059025,0.9058611,0.27359107,2.9530938,0.021569174,1.4896965,1.5225149,0.59836197,3.221961,0.22077581,0.99480176,2.7159379,1.1306076,3.0907493,1.0763717,1.5116433
0.27913308,0.75249076,-0.59950364,-0.20304011,0.025931412,0.794709,0.34755072,-0.11685209,1.4568039,1.3424338,1.9403431,0.04842574,-0.7065482,1.7437195,0.7433456,0.47810042,0.21186842,1.124403,3.3155751,-0.6322744,-0.18042712,2.8827426,0.8219845,2.1221657,1.9055932,0.37776366
-0.1749749,0.14655529,-1.2691237,0.7289125,-0.29930505,0.773051,0.52220887,0.11897624,0.78838354,1.6822809,0.9740412,-0.46141085,-0.5369627,0.068058856,1.1909666,-0.3184259,-0.0067667356,1.5611842,2.49018,-1.5949363,-1.4663796,2.5337358,1.1586261,1.177784,2.665103,-0.32311863
0.26385093,0.68808305,-0.5794757,0.25079042,0.1327635,0.84375405,0.54383767,-1.7535254,0.27085215,1.599385,0.44427645,-0.61912835,0.8333256,0.45646557,1.5435336,-0.311548,0.4885396,1.8885981,1.0037192,-0.68683815,-0.6998721,1.6999463,1.204344,1.3414481,2.8010802,-0.51258546
0.7433301,0.49334943,0.33696976,-1.2875502,0.5163459,0.7577201,0.24663381,-2.7224696,-0.34897995,0.41029298,0.25036678,-0.3550209,1.627636,1.612341,1.3259091,-0.078302965,0.23024537,0.97427857,-0.6456636,0.8459936,0.96117884,0.10758309,0.27217653,1.1849481,1.5825427,0.06741536
0.3874122,-1.110196,-0.020880893,-1.7110878,0.20598891,0.77211577,-0.41949165,-1.4067197,-0.8172678,-0.94544053,0.10871176,-0.37336117,0.8390921,0.74968565,0.13303338,-0.4307813,-0.86900264,-0.69374096,-1.2887309,0.597412,0.9916673,-1.468362,-0.96253747,0.3773615,-0.053669743,0.6948829
-0.88523734,-2.4518995,-1.5796685,-0.57927525,-0.91177505,1.2658406,-1.2633399,-0.20264663,-0.57251537,-0.6837505,0.4062426,-1.1307526,-0.096323445,-1.684124,-1.1150991,-1.3005315,-1.7286851,-0.82855326,-0.35086495,-0.7936143,-0.12967487,-1.8494049,-1.3719786,0.059820138,-0.40027905,-0.32856938
-1.6849574,-2.2724764,-2.2873676,0.35130632,-1.896851,1.5799944,-1.1746649,-0.20392504,0.016287707,0.48415774,0.8314141,-1.0798707,0.34487128,-2.4969916,-0.9507167,-1.4327896,-1.54349,0.7085348,0.92224425,-0.6820921,-0.11800077,-1.045623,-0.704055,0.27703607,0.42386308,-2.0372872
-0.5712409,-1.3354675,-0.6395952,0.3867079,-1.2515616,0.99863535,0.42382196,0.20905526,0.031079061,0.23136969,0.29539058,0.9498507,1.2300775,-0.69189,0.33292514,0.009116979,-0.57141125,1.4262102,0.8610278,1.1888945,0.9364352,-0.209691,0.3676529,0.37664118,0.7045717,-1.0810931
