Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
-0.030038122,-0.023942813,-0.042225715,0.038113795,0.0315633,0.07175692,-0.043599963,0.009007737,-0.037534833,0.022756435,0.053945877,0.029677978,-0.040616322,0.05953914,0.030195484,0.09328674,0.10505819,0.078575514,-0.024436854,0.073572524,0.08734909,0.03079281,-0.0407081,-0.07065655,-0.041179262,0.07947895
0.6533918,2.036263,2.2925103,-0.57542896,1.8443116,1.4007341,1.7303311,-0.36872905,0.5624774,2.0848057,1.7361497,0.6406436,1.5275465,2.9897418,1.371501,1.2380776,1.0134844,0.5272866,1.2268978,0.71688926,0.5020015,2.400358,2.9978821,1.3096404,0.70679206,0.17403893
0.5201628,2.6316016,2.478546,-1.2879572,0.86557335,1.8619218,1.8860204,-0.8423031,1.0697964,2.610817,2.3217711,0.77735746,1.7978994,2.8074646,1.6061558,1.6950858,0.7888343,0.93614507,0.9372956,1.0703201,0.24023807,3.043784,2.895171,1.2462857,0.22221802,0.42162487
0.17537579,1.6595012,0.40670776,-1.6430596,-0.5805798,0.98046166,1.223134,-0.22974923,1.1534857,1.6459602,1.5968187,-0.13584754,0.42015016,0.038814727,0.5992161,0.8835301,0.19197604,1.0130689,0.30563122,0.6395195,-0.6523474,1.3682139,0.5393285,0.2627352,-0.2903367,0.0073189414
-0.034777578,0.087013945,-1.7747808,-0.9958006,-0.36082834,-0.3307832,0.47205678,1.3957593,0.5986274,0.39313623,0.33632624,-1.1750665,-0.77842396,-1.8610891,-0.57761395,-0.7505639,-0.024064574,0.44838586,0.587378,-0.49542266,-0.99490726,-0.8401538,-0.9364862,-0.32438305,0.14496753,-0.8276412
-0.5535362,-0.8883404,-1.8198396,0.29157865,-0.36165762,-0.6957488,-0.82357705,1.5746416,-0.4639796,-0.20320152,-0.5999636,-0.74345636,-0.029549897,-1.0375985,-0.67577803,-1.5193756,-0.42463264,-0.4161971,0.70646536,-1.3209108,0.18222842,-1.0338756,-0.5960996,-0.3660605,0.23759232,-0.6286973
-0.7295093,-0.77134246,-0.13515377,0.8124646,-1.2303154,-0.53343046,-1.6643658,-0.2952442,-1.4425651,-0.27912283,-1.0952486,0.29044408,1.2697933,0.3963196,0.0639646,-0.6112986,-1.0086164,-0.89586884,-0.27753392,-1.0666609,1.5861601,0.34110773,-0.06938052,-0.34574583,-0.7133905,0.054861188
0.43099385,-0.44900492,0.73800296,0.12713651,-0.6124593,-1.2393813,-0.5643293,-1.1130294,-1.4659868,-0.6593785,-1.3511871,-0.13472609,1.1541128,0.083655596,0.22223422,0.354925,-0.79925895,-1.1338552,-1.2336454,-0.22320029,0.9097747,0.4159243,-0.26844835,-0.10500682,-1.2744099,-0.7810793
1.7574899,-0.75068223,0.13328218,-0.23775221,1.2266226,-2.2344732,0.9411442,0.32385573,-0.48964489,-1.3468897,-1.0830587,-1.0512372,0.7030708,-0.5969069,-0.3218522,-0.05674915,0.07667605,-1.6013081,-0.93432105,0.30861303,-1.2345148,-1.0451801,-0.2481532,0.5018296,-0.8090741,-2.1280699
1.4598552,-0.7784558,0.19820695,0.8363837,1.358027,-1.6094098,0.6998237,0.7633642,0.44548774,-1.1433587,-0.061127707,-0.14786683,1.0727267,0.4678795,-0.3374221,-0.44763845,0.5291797,-1.5582099,0.26967353,0.4807501,-1.5669916,-1.2271318,0.52172184,0.7967607,-0.46253067,-1.1326317
