Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
0.02199444,-0.07328137,-0.04390228,-0.015453316,0.00820411,-0.016210357,-0.027287416,0.09133322,-0.08508588,-0.067645766,-0.06832486,-0.040530283,-0.070184946,0.020738885,-0.047774382,-0.0012830088,-0.091154076,-0.035430446,-0.04807545,-0.019858705,-0.022264732,-0.028417047,-0.034064356,0.018271923,-0.024002705,-0.07202707
-0.0919374,1.1688348,-0.2662266,-1.1854255,-0.33536005,-0.61955094,0.25443628,-1.630968,1.053316,-0.12230711,0.4431937,1.0817211,-0.16107608,-0.0052812626,0.22559574,0.12890945,0.8275811,-0.2835129,0.18153147,0.042482592,-0.07585991,0.007057133,0.9169973,-0.036155906,0.45330048,0.15406665
-0.630068,0.57206017,-0.013217441,-0.75657237,-0.7431961,-0.655429,-0.045982044,-0.8523357,0.1886562,-0.26941156,-0.08159007,0.77582574,-0.21616852,-0.050602205,-0.14288664,-0.28962958,0.23936412,-0.5318536,-0.5368133,-0.10952792,-0.61017245,-0.06404131,0.23686345,-0.12630762,0.14074075,-0.008196969
-0.32941666,0.18225086,-0.374521,0.44424757,-0.3037255,-0.45014212,-1.00102,0.43587604,-0.087974966,0.55485624,0.0137086045,0.8472954,0.5195175,0.598719,0.11096075,0.2443414,0.25405893,0.42292684,-0.29290158,0.5757087,-0.120662235,0.74198925,0.5208698,0.7187405,0.6759713,0.34063074
1.1421224,1.2925031,-1.1892525,0.3031483,1.0574037,-0.0033912873,-1.3553239,-0.21013026,1.6842036,1.704947,1.1191938,2.0058427,1.6057601,1.4975443,1.4450457,1.6685516,1.8205819,1.8509362,1.4256214,1.5540998,1.2447205,1.5588022,2.1967127,2.0296042,2.174448,0.88359773
1.8293399,1.8690288,-0.70582277,-1.1778549,1.8215935,1.0918415,-0.049660698,-1.6092145,2.5872898,1.1947896,1.0743997,1.774446,1.3725506,1.10467,2.1413949,1.545303,2.4078317,1.3656019,1.9782885,0.89806354,1.2279371,0.40710762,1.727152,1.7983909,2.3625574,0.07014814
0.78808266,1.0393946,0.83103955,-1.9365888,1.2204607,2.197745,1.7179321,-1.7833618,1.2411249,-0.34653834,-0.24893548,-0.42102942,-0.16151889,-0.4147046,1.3134123,-0.31727037,1.1062331,-0.58341813,0.5602745,-0.801765,-0.043813366,-1.5287989,-0.9094649,0.13138446,1.1318005,-1.4685041
-0.38552746,0.35683885,1.5977378,-1.4504741,0.20363869,2.3401532,2.2972236,-0.9892103,-0.1001248,-0.9186064,-0.7767078,-1.8366677,-1.2294517,-1.3708922,0.028520642,-1.5731664,-0.09722904,-1.5432979,-0.64061964,-1.481406,-0.6348308,-1.7477765,-2.1900928,-0.8525202,0.3571535,-1.7326124
-0.6490078,0.41704786,1.6245073,-1.1057603,-0.47411743,1.817402,2.154471,-0.47327426,-0.32163385,-0.94381046,-0.42172682,-1.4168886,-1.2680012,-1.3868955,-0.95969564,-1.6379882,-0.4735712,-1.4408581,-0.746803,-1.3739166,-0.7659973,-1.0281959,-1.8788267,-0.8622892,0.19932425,-1.052347
-0.9263798,0.5031068,2.0301862,-1.1680089,-1.0362958,1.3709961,2.375535,-0.69109684,-0.5188468,-1.614805,-0.564396,-1.0657474,-1.2581545,-1.4445252,-1.7760239,-1.7247545,-0.920921,-1.6901222,-0.71623576,-1.6646669,-1.415364,-1.3715087,-2.1035945,-1.1948892,-0.16986535,-1.1005085
-1.7025086,0.2278563,2.4836442,-0.68265826,-1.6066207,1.0205964,2.5952542,-1.0354112,-1.1500725,-2.25356,-1.1672071,-1.7634875,-1.6640878,-1.8511267,-2.2860303,-1.9549825,-1.5199347,-2.166452,-0.79223233,-1.928681,-1.7650342,-2.1603425,-2.5933084,-1.6216513,-0.79061556,-1.5921143
-2.1679535,-0.52722645,2.0399077,0.31603768,-1.9481212,0.6170497,2.091986,-0.550546,-1.7411444,-2.1175187,-1.6120808,-2.3477006,-1.9109721,-2.086001,-2.2918093,-1.8055913,-1.8299832,-2.12875,-0.943174,-1.63673,-1.2845147,-1.9008403,-2.0686386,-1.3019422,-1.7093068,-1.0291227
-1.9653912,-1.431308,0.73423225,0.99835145,-1.9294529,0.117715806,0.9373618,0.5838091,-1.9477025,-1.7095709,-1.9307001,-1.9301232,-1.419776,-1.888442,-1.969826,-1.5420039,-1.7573448,-1.6882586,-1.598962,-1.3192064,-1.0079755,-0.8740662,-0.9061466,-1.1176051,-2.6564293,0.40287018
-1.4682521,-1.5849578,-0.72644544,1.0156705,-1.554696,-0.66518444,-0.5021149,0.9721935,-1.7175056,-1.2325647,-1.8958285,-1.0456153,-0.4809884,-1.393042,-1.4763772,-1.312671,-1.3001597,-1.0769781,-2.1911023,-1.1077738,-1.303579,-0.04238042,-0.057738658,-1.7679771,-2.6518066,0.8903049
-0.6109424,-0.9527045,-1.6396878,0.55241394,-0.8404309,-1.5474217,-1.710376,0.20122886,-1.2602059,-0.3014457,-0.9815742,-0.1868231,0.17121121,-0.52192456,-0.7402997,-0.54104024,-0.6524399,-0.24504797,-1.4272153,-0.40861705,-1.14573,0.53830385,0.34195986,-1.6368753,-1.6628102,0.035386126
0.945014,-0.299498,-1.8594719,0.32937935,0.40578514,-1.8938403,-2.2343087,-0.41978335,-0.24549563,1.1185178,0.813936,1.3213995,0.90942186,1.1403394,0.63862926,1.1257101,0.3428828,0.9929387,0.61776364,1.1217815,0.30624175,1.4284958,1.1312808,0.6094355,-0.22395101,0.027580928
2.702325,0.3130229,-1.8727584,0.9505846,2.189921,-1.4849285,-2.291337,0.054648258,1.8689686,2.5970836,2.6922982,3.4546669,2.4886122,3.1822195,2.7105267,3.0313973,2.13115,2.6660004,2.4057238,3.0308347,2.532203,2.6294703,2.880902,3.2438626,1.7900295,1.8709537
3.2007592,0.8086433,-1.6379329,1.4777933,3.1012485,-0.7355659,-2.0330653,0.9752615,3.2582257,3.0376418,3.0416677,3.8185177,3.2973442,3.6409156,3.7162263,3.5402787,3.1728644,3.526959,2.550539,3.6833181,3.5213099,2.8655643,3.7651165,3.5240326,3.0751812,2.7212045
1.6260316,0.5649615,-0.58910227,0.7223642,1.5612091,-0.18550918,-1.0832366,1.1556534,1.4120382,1.5535681,1.1812404,1.231924,1.4042252,1.5524635,1.9006708,1.7642604,1.2975149,2.081079,1.1387115,1.8454416,1.9487288,1.2451047,1.7223951,1.3341514,1.5450981,0.7910448
-0.4149771,0.08808049,0.50721335,-0.28208253,-0.77213764,-0.024104407,0.03327544,0.247205,-1.4254838,-0.43707445,-0.74771553,-1.0049354,-0.7627629,-0.6430881,-0.6500385,-0.3200858,-1.329694,-0.24332169,-0.24254663,-0.5202347,-0.17944591,-0.5216221,-0.9142094,-0.70834196,-0.8813074,-0.6553463
-0.5308877,0.17159401,0.24725951,-0.10039236,-0.7154974,0.10622753,0.16102126,-0.7379335,-1.0710627,-0.788436,-0.69030064,-0.19265407,0.09347121,-0.48219693,-0.5557416,-0.22913446,-0.83433104,-0.6676979,-0.47301528,-0.5165566,-0.18272494,-0.41794,-0.6016797,-0.6567558,-0.66329676,0.66802335
0.787918,-0.06918877,-0.5689747,0.34816983,0.87135243,0.3633905,-0.27900967,-0.47883502,0.864037,-0.14910199,0.020808404,1.037548,1.7191931,0.58713955,0.9672411,0.79619056,1.1066842,0.25166702,-0.15531908,0.7710227,0.863903,0.40981528,0.9571479,0.397037,0.66694343,1.4176595
1.1394227,-0.7672043,-0.1235005,-0.046473943,0.724982,0.15060382,-0.1547849,0.63789153,0.3853765,-0.0516256,-0.0691079,0.19621879,0.70455575,0.41797087,0.7250928,0.2893878,0.59803516,0.33480206,0.19190842,0.551531,0.6790904,0.19990334,0.5302325,0.51888555,0.08922443,-0.57577133
0.38861394,-0.31158248,0.86856747,-0.34877956,-0.5319718,-0.52819014,0.10336656,0.8669746,-0.89453614,0.22309996,0.22856188,-0.55154043,-0.8096572,-0.016364237,-0.33416566,-0.53176945,-0.8225555,0.11110993,0.8786562,-0.35139185,0.03754925,-0.0991403,-0.38622075,0.09077873,-0.5645615,-1.8554654
0.057022944,0.4536781,0.42108515,0.18031642,-0.22087967,-0.6202825,-0.15318893,0.025204662,0.09986486,1.0005497,1.0594847,0.2745002,-0.037401453,0.40586504,0.023288932,0.28494504,-0.14657108,0.5648407,1.1938438,0.057584643,0.13088436,0.400113,0.23979494,0.34964252,0.48594347,-0.37472892
0.14574425,-0.83241534,-1.0755444,0.79611063,0.8821776,-0.3262643,-0.34134096,-0.13542384,1.3281839,0.79539716,0.67496026,0.66043127,1.0393652,0.6540425,0.6448305,1.1739303,0.90696645,0.55858237,0.28349102,0.73344,0.01741221,0.6583348,0.71353847,0.75827384,0.7153459,0.8750307
0.08715538,-2.2235131,-1.761652,1.0362585,0.86758345,-1.0851899,-0.44090325,0.7917783,0.627793,0.06591005,-0.1643192,0.112495564,0.650624,0.4982251,0.40660885,0.7026013,0.537559,0.0066884137,-0.42205378,0.47165424,-0.33639434,0.6639894,0.27433205,0.60726506,-0.48012608,0.47263578
0.11992579,-0.5140581,-1.252664,0.78722715,0.38892755,-2.0364113,-0.9856896,0.9312982,0.16944571,0.6414202,0.5977574,0.1875915,0.20331092,0.7310072,0.52427787,0.27387613,0.55805117,0.3107521,0.38273123,0.24501896,0.17624493,1.1112678,0.4768722,0.43215027,-0.14729697,0.6852673
-0.21960911,1.825417,-0.19944875,-0.44507074,0.037282236,-0.49134874,-0.74362195,-0.5550144,0.8644475,1.0782185,1.2831964,0.06365067,-0.3641463,0.29433846,0.5387207,0.026630195,1.0896852,0.50018615,0.7637257,-0.0064742123,0.3452691,0.47349358,0.32770038,0.025023902,1.2007866,1.3069371
-1.3880166,1.1379501,1.1644144,-1.9244035,-0.8917654,2.8092904,1.4258672,-1.8277055,0.18186086,-0.85403967,-0.55747855,-1.5788165,-2.322612,-1.6859382,-1.2734032,-1.5197132,-0.35721278,-1.1104525,-0.963407,-1.4243323,-1.2956871,-2.088123,-1.8785017,-1.2332668,0.3012957,-0.3609852
-1.8366144,-0.3836661,2.2009335,-1.7807013,-1.618595,3.5162458,3.032573,-1.1064788,-1.7483932,-2.677949,-2.4696453,-2.53201,-3.4477632,-2.795859,-3.0094693,-2.8102424,-2.6690013,-2.4847543,-2.3740783,-2.5229409,-2.4817333,-3.3649008,-3.3122404,-1.968607,-1.6304572,-2.7995934
-0.5403156,0.24181598,1.6573993,-0.31523436,-0.897061,0.44767243,1.2321925,0.771062,-1.7678232,-1.1606159,-1.2145615,-0.92229027,-1.2817752,-1.0814867,-1.7229197,-1.2685139,-2.2264268,-1.0750548,-1.0170544,-1.152386,-0.9364647,-1.0780777,-1.1566228,-0.9208395,-1.1879001,-1.9939516
0.5530878,0.9293614,-0.101987205,0.21998298,0.10524264,-2.0468543,-1.5839409,1.5532779,-0.14794686,1.15999,0.8497717,0.69927603,1.2265989,0.9939153,0.5597456,1.0188324,-0.029922115,0.97845393,0.859014,0.85264343,0.9156747,1.4719337,1.3002625,0.29528096,0.37176922,0.60969865
-0.094193995,-0.16963737,-0.7617789,-0.29606068,-0.089728236,-0.88221925,-1.1085863,0.7141672,0.047992073,0.39153054,0.17736141,-0.0077878307,0.3816908,0.50098234,0.19111031,0.44864973,0.07950943,0.4291036,0.24501249,0.43024033,0.163532,0.7103183,0.39030108,0.22420594,0.107269414,0.57154036
-1.0236639,-0.6819754,0.504273,-0.08442798,-0.7415929,1.1605548,1.5246147,0.09042713,-1.0010056,-1.6861923,-1.4978156,-1.2182618,-1.8109256,-1.3008729,-1.5918436,-1.648791,-1.4704711,-1.4222004,-1.5071849,-1.3562334,-1.4955401,-1.4853016,-1.4275709,-0.09192643,-0.9191231,-1.1094478
-0.89298326,0.54577637,1.6009285,0.7315897,-0.8985298,0.7359449,1.8448541,0.840638,-1.0958569,-1.5584768,-1.2281467,-1.1123126,-1.8346107,-1.6775303,-1.6198701,-1.7880783,-1.6559145,-1.5163293,-1.7668903,-1.568881,-1.3568752,-1.734957,-0.97592145,-0.2061224,-0.82833135,-0.8353616
-0.4900692,1.0722584,0.9311896,0.7589432,-0.8389565,-0.8697943,-0.3710774,1.6679405,-0.63045734,-0.11756037,-0.2259447,-0.7019413,-0.47399098,-0.63772714,-0.4685463,-0.30864316,-0.652259,-0.1267345,-0.90360296,-0.34287515,-0.16658051,-0.46918845,0.07076572,-0.93796533,-0.63231397,0.15698531
-0.3912019,-0.07713879,-0.3968762,0.3331,-0.56093353,-1.2377802,-1.7115273,1.2732913,-0.7512782,0.48299125,-0.26003468,-0.53166544,0.13529617,0.25019568,-0.13684726,0.4226739,-0.30839837,0.6802207,-0.24242963,0.37434122,0.3692564,0.33481455,-0.19660439,-1.3437117,-0.87946314,-0.6352877
