Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
-0.022076206,-0.052888826,-0.0054890453,-0.035411287,-0.008261911,-0.05843804,0.005424152,0.005877961,-0.056428995,-0.039462384,-0.06119986,-0.005338702,-0.059679992,-0.007039548,-0.027271558,-0.0016047301,0.0070653465,0.0090100365,-0.04956925,0.01254044,0.047434404,-0.008517337,-0.07752912,-0.012283471,0.0058992985,-0.076767445
-0.80507237,-0.8828019,-1.0263839,1.5517851,-0.52930444,-0.91357946,-0.2725713,0.1395625,0.2804161,0.806579,0.7010077,0.6368567,-0.53892326,-0.23982328,-0.6975989,-0.073756926,0.7249159,0.08292587,0.25674474,-0.9606207,-0.85720664,1.1913568,-0.19932137,1.2425349,-0.041886885,1.5636572
-1.5079206,-0.5645661,-1.8060338,1.5701917,-0.898601,-1.4591869,-0.8478831,-0.31619284,-0.21733385,-0.14307411,0.6535541,0.09153278,0.4296952,-1.0281689,-0.4009233,-0.5545712,0.1760713,-0.17487347,-0.021627672,-1.1006622,-1.1689749,-0.04939318,-0.37448144,1.2619457,0.93161947,1.571469
-0.76405853,0.088606216,-1.5734017,0.6859829,-0.120588966,-1.3828269,-1.1269038,0.016062627,-0.7619603,-1.0406342,0.32752845,-0.20546252,1.7372162,-1.4386457,0.26891968,-0.76429564,-0.6772413,-0.23736918,-0.025687922,-0.91741025,-0.65912235,-1.4641149,0.07397837,0.95568806,1.8037188,1.5521008
1.4188018,-0.111927345,-0.33360225,0.18073502,1.4225541,-0.91980237,-0.47987664,0.70027494,-0.84441316,-0.6465704,-0.025353834,0.64224255,1.4468479,-0.9361822,0.033237174,-0.5221354,-1.0007184,-0.14594463,0.032433193,-0.99010116,-0.27574953,-0.870065,0.5627039,0.75303924,1.3843355,1.9869425
2.581126,-0.502956,0.84981906,0.108042344,1.8022822,-0.31761956,0.65362275,-0.047696277,-0.8526001,-0.27761865,-0.8204569,1.0391874,-0.22796465,-0.30776966,-0.9050589,-0.35103324,-1.187152,-0.49198404,-0.9215647,-0.68990624,-0.83342516,0.17823885,-0.076698795,0.032181364,0.12356506,0.9781317
1.3243649,0.04239699,1.1899614,0.007557464,0.57666147,0.6197005,1.173269,-0.6511932,-0.5108278,-0.03838939,-1.3260387,0.09740634,-1.3832492,0.039976913,-1.0637679,-0.06673855,-0.9416402,-0.7369664,-1.6408168,0.3353984,-1.2461253,0.2307909,-0.86513335,-0.32983372,-1.0635113,-0.8077666
-0.77233136,0.79794985,0.56494135,-0.3130448,-0.8302103,1.3738046,0.6171125,0.78754485,0.21144028,0.6317796,-0.6309325,-0.9851905,-1.0799093,0.20398366,-0.28347126,0.22338463,-0.06821471,-0.34258842,-0.60141426,0.7535207,-0.47966918,-0.22033451,-0.4879496,0.4788295,-1.4246277,-0.78673345
-1.6083193,0.68842113,-0.38604656,-0.70812577,-1.3095199,1.0759033,-0.13492805,1.7866818,0.20185003,0.4976312,0.20477076,-1.2020997,-0.0072460226,-0.0026327327,0.12514795,-0.3610414,0.17997375,-0.28157562,0.5926796,-0.351052,0.38698235,-0.8205627,0.02173998,0.9134856,-0.68196315,0.56447256
-0.82885957,0.51818126,-0.191672,-0.5427404,-0.6477373,0.5199052,0.15935035,0.5888164,-0.3527364,-0.29527536,0.14577295,-0.4464161,1.0125202,-0.02591389,0.1884313,-0.98047674,-0.27875453,-0.6514881,0.5154857,-1.2639213,0.5491927,-0.97672796,-0.25735572,0.22410405,-0.024681194,1.0139081
0.2821862,1.0776525,1.2633045,0.34449852,0.47497615,0.8306838,1.1177161,-0.020636184,0.15204936,0.42845964,0.21167599,0.8089278,1.5838959,0.82467616,0.9788461,0.06904223,0.23356622,0.14835401,0.5046127,-0.2541032,0.88420564,0.15733972,-0.32179183,-0.08608316,-0.47990152,0.33220246
