Precentral_L,Precentral_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Postcentral_L,Postcentral_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R
0.0015607775,0.006342215,0.018611625,0.028911272,-0.026801407,0.040748432,-0.024002869,0.033881683,-0.01338231,-0.010192398,0.032501042,0.07516325,0.071083285,-0.00845828,0.032146227,-0.0014397175,0.04368623,-0.027811565,-0.0201669,-0.041609336,0.007906322,0.00066743937,-0.019306185,0.00044125807,-0.0662837,0.032001603
1.4191576,1.4207581,2.4708595,-0.7275481,1.5342354,-0.3161052,1.7454853,-0.7319069,-0.55912447,-0.7833435,-1.3594656,1.3165771,-1.1382594,-1.0741879,0.31615245,0.079068534,0.9357789,0.1628075,-1.0202973,1.1943407,1.1204191,-0.9460573,-0.7532816,-0.811215,-0.8470996,-2.2672582
0.8319189,1.7063698,2.520055,-0.96846324,1.0171824,-0.57936436,1.5986296,-0.9785048,0.33366475,-0.10423442,-0.60256845,1.5456145,-0.06753815,0.31488207,0.67919165,1.0725986,1.3091586,0.7596025,-0.86029416,2.0171747,1.2801957,-0.3381729,-0.009463027,0.43046576,0.3761157,-1.5030222
-0.051330406,1.3807602,0.8912054,-0.5400003,0.14250962,0.025678262,0.5246055,-0.5415936,1.5615473,0.69320506,1.0044392,0.32875282,1.7647352,1.7868387,0.7126642,1.4989915,0.6917426,0.9040492,-0.12621912,1.6621672,0.57939446,1.0761524,1.132295,1.0279628,1.1647469,0.4829255
0.6709149,1.111942,0.20139694,-0.039935343,0.90109545,1.5661767,0.66785145,0.2308487,1.6045971,0.33950454,1.348981,-0.8182371,1.5698289,1.0250635,0.42274484,0.50814235,-0.055228695,0.24947594,0.42404726,0.75188476,0.20283838,1.4820899,1.3504784,-0.76914376,-0.08545727,0.6163757
1.4920908,0.53792095,0.99247634,-0.14260505,1.762283,2.1541348,1.971555,0.8674609,1.0093132,-0.08620879,0.7056621,-0.12097082,-0.26499227,0.031600952,0.39961335,-0.010924912,0.45679012,-0.12551808,0.8541714,0.7961353,0.81951416,0.72755593,0.9118799,-1.5337174,-0.41897386,-0.22276399
0.7657982,-0.43086213,1.2058928,-0.69031996,0.9126955,0.45751944,2.4463124,1.1496798,0.8714172,0.18750645,0.2265003,1.0924463,-1.0808388,0.57864976,0.6666914,1.0324172,1.5677104,0.28947884,0.715009,1.344372,1.4287412,0.19509117,0.25662413,0.80167806,1.7340151,0.457802
-0.14150447,-1.0752045,-0.015861856,-1.0017542,-0.27837577,-1.5160457,1.1284508,1.1119031,0.930492,0.18174699,-0.06156437,0.34621802,-0.2136144,1.0434206,0.5956537,1.7586445,1.4815524,0.6481381,-0.4620129,0.75226444,0.8670167,0.349836,-0.3985131,2.8499901,3.0691967,2.0669212
0.061059304,-1.0316639,-0.9872004,-0.68134737,-0.23763004,-1.3137151,-0.78069776,0.86537546,0.5782445,-0.4274375,-0.38181192,-1.3571873,0.50278795,0.36167252,0.0074765654,0.7923438,0.45573148,0.38999355,-1.3722742,-0.6408453,-0.35510775,0.2434704,-0.5795975,2.18196,1.3079592,2.2400327
0.13135436,-0.6092977,-0.7726863,-0.0276667,-0.009703382,-0.014230455,-1.5745945,0.31507885,0.006457502,-0.7492756,-0.48083168,-1.3655405,0.1975435,-0.26943296,-0.5952335,-0.5255302,0.01975403,-0.15701213,-0.69420284,-1.2362242,-0.9355588,-0.5515849,-0.5177605,0.88833827,-1.1291227,0.8959835
-0.68001986,-0.31312257,-0.5123956,0.33687502,-0.5320692,0.052385453,-0.90249354,-0.46592203,-0.4032744,-0.83268654,-0.4564133,-0.28590482,0.06850236,-0.5762376,-0.8242914,-0.89775306,-0.032457773,-0.77981687,0.13693172,-0.99215996,-0.6974996,-1.220294,-0.9452774,0.31081796,-1.7821963,0.03000879
-0.9346075,-0.6643286,-0.7159081,0.49543834,-0.73870647,-0.8522049,0.09378387,-0.7129902,-0.63329864,-1.451036,-0.7890997,-0.25238562,0.62267184,-1.2792605,-0.8607443,-0.87788975,-0.7265947,-1.5174792,-0.7847023,-0.94486016,-0.49764735,-1.1843094,-1.3620819,-0.93667734,-1.5216588,0.3912136
-0.061010636,-1.3660998,-0.5152096,1.0160621,-0.14419572,-1.1274399,0.21174158,-0.19192131,-0.7841584,-1.9818882,-1.2440268,-0.5050759,0.63412803,-1.504684,-0.97397137,-1.0072212,-1.3443906,-1.8952993,-2.0936651,-1.1894102,-0.7013031,-0.8996203,-0.6367473,-2.6280575,-1.555629,0.50157994
0.5296507,-0.90050304,0.13123481,1.4159476,0.21014765,-0.36251134,-0.38444537,0.053804133,-0.8142556,-1.0878358,-0.88883424,0.5727787,-0.32181865,-0.18056099,-0.8825806,-0.85110635,-0.7300648,-1.2194837,-1.3699988,-1.1116264,-0.81156945,-0.7199125,0.9219609,-2.6680384,-1.2289462,-0.8095369
0.28971887,1.1381105,0.35855445,0.6777967,0.16940425,0.8977768,-0.6016707,-0.11502439,-0.46652606,0.81790006,0.4065084,1.4886727,-0.9948587,1.3045844,-0.21218695,-0.3314393,0.30489329,0.21375936,0.5550341,-0.60867995,-0.5822627,-0.1947626,1.8708314,-1.176407,-0.15201458,-2.2848186
0.09134878,2.4343174,0.1287015,-0.6305052,0.4636834,1.6560357,-0.13758667,0.4006277,0.34410036,1.9328177,1.4159554,0.2126485,-0.8281993,1.0509925,0.497842,0.022851165,0.33358008,1.2017636,1.3135537,0.016580988,-0.33211106,0.7564204,1.4634742,-0.04426137,0.6766425,-1.9302293
0.0048796996,1.3712752,-0.022891955,-1.0617824,0.64250296,0.8665818,0.42761478,0.77866817,0.98179835,1.5635663,1.117366,-1.6158173,-0.61857605,-0.2683274,0.3725417,0.12636156,-0.35761636,1.1988395,0.8652068,0.71225727,-0.0095261615,1.1657634,0.2281682,0.5646057,0.713545,-0.18066545
-0.36753562,-0.009447491,-0.02824458,-0.75293577,0.122286126,-0.8693464,0.9407991,-0.792116,0.8118419,0.59805876,0.10691573,-1.2964964,-0.65077215,-0.7320329,-0.21901163,0.28235647,-0.50882566,0.7922933,0.2493885,1.3248843,0.5477541,0.50612974,-0.78088945,1.462402,0.52815735,0.5533728
-0.44466516,0.15264472,-0.046206348,-0.82619846,-0.27544972,-1.5414006,1.1897675,-2.5689833,0.35863572,-0.04336027,-0.26982445,0.22045426,-0.59684646,-0.19407326,-0.28586555,0.42179146,0.18436022,0.41192254,-0.5532414,1.0091441,0.519761,-0.36986178,-0.9585764,1.9109696,0.4336838,-0.4935369
