Background,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9
-0.01579354,-0.0011144463,0.014281188,0.028147915,-0.0089940475,-0.02139306,-0.01935023,-0.04258578,0.010800926,-0.019757682,-0.03428858,-0.04430496,-0.005691948,0.047260553,-0.0074787005,0.03681148,-0.068267815,-0.089647084,-0.0005904359,0.0042430973,0.08633273,0.009707202,0.0002471569,0.04116998,0.0051009883,0.03777888,0.11713235,0.0561004,-0.044212252,-0.095938414,-0.046323143,-0.04116741,0.056062803,0.045839123,0.013683669,0.036952898,-0.029396784,-0.022034708,-0.020271633,-0.013348425,-0.101146564,-0.051675804,-0.009218167,0.053370554,-0.005608472,-0.021964647,0.014005362,0.013732668,0.01950811,-0.025277382,0.032274798,0.014402366,0.06689998,0.040518276,-0.018634485,0.04281033,0.035226353,0.033588976,0.038034085,0.0137462495,-0.005829503,-0.03195913,-0.028234385,-0.042137757,0.02867751,0.034167353,0.03106726,0.026950821,0.036278747,0.04299001,-0.051251464,-0.09011656,-0.061653174,-0.06325172,-0.06479241,-0.003796652,-0.010641605,-0.05095856,-0.004138941,0.026917638,0.019075463,0.047904123,0.047413733,0.10530477,0.055196207,0.061737835,0.062197335,0.1139299,0.053529873,0.01202358,0.023056502,0.027596585,0.0016222717,0.0110685285,-0.013726226,-0.014762974,0.004643046,0.014461828,-0.03746979,0.05540522,0.009448437,0.0035627743,-0.03688624,-0.03318829,0.059554048,0.0027598678,0.00082345953,0.05456443,0.049691536,-0.019848201,-0.048972014,0.036147065,-0.0020216308,0.11633065,0.060755346,0.013281004
-0.4807087,-0.5304317,-1.2321814,-0.21511449,0.25983307,0.37741882,-0.3680125,-0.27628118,-0.12115007,0.49733981,-0.46240935,0.16419643,-0.26341522,-0.7824522,-0.1461593,0.20311078,0.0033745703,1.1023208,-0.46650934,-0.3064648,-0.22408189,1.1742694,0.7534224,-0.25131598,0.64996153,0.8319363,-0.094635315,1.5431272,0.6111523,0.36583152,1.0850616,0.9785531,0.64860594,1.089876,1.600864,2.0655484,0.53467613,-0.08165736,0.56007266,0.051530145,0.07112329,-0.9801738,-0.65705365,0.50394166,-0.5808789,0.68910056,1.178712,0.16643433,0.097969264,0.5252172,0.16008052,-0.34167328,-0.12565991,-0.6620211,-0.39931625,-0.58104295,-1.024978,-0.98647106,0.035562027,-0.046640113,-0.18693587,0.9911522,-0.921277,-0.14116253,0.99666023,1.9626493,0.67621386,1.0676324,-0.56190026,-0.36869478,0.31891793,0.43214926,0.19606219,-0.54177433,-2.342677,1.1860456,-0.49252808,0.6178011,-0.5439502,-0.24837235,-0.38791537,-0.3893942,-0.79447705,-0.56067055,0.16270737,0.382786,0.6742903,-0.022336764,-0.37669355,-0.24774194,-1.0178926,0.37366542,0.039122738,0.06613541,-1.1458395,0.9154351,-1.3570821,-1.0315078,-0.78899544,0.29796737,-1.4415535,-0.70986617,0.089982994,-0.13208877,0.53222746,0.45454648,-0.7674423,-0.364311,0.6493178,-0.28259408,-0.7780103,-0.63766605,0.48378655,-0.3636826,-1.4096549,-2.0012388
-0.018193284,-0.27074444,-0.47650853,-0.106717184,0.3698763,0.24820095,0.4965387,-0.043899,-0.1547101,0.24167788,0.14791529,0.35417917,0.34427133,-0.76510495,0.20877957,0.22873212,0.71982473,1.7139875,-0.5304924,-0.25875568,0.007250536,0.7945563,0.75766796,-0.24778908,1.0741436,0.15025213,-0.24537209,0.58746547,1.0012459,0.55670434,1.2273759,1.0196134,0.2628096,0.2557662,1.1358154,1.4149729,0.76523364,0.26499122,1.227829,0.017793894,1.0883362,-0.06604301,0.79584765,0.59965926,0.27275378,1.0607171,1.5848615,0.44050467,0.6887172,1.0988479,0.81078506,0.7544193,-0.11081182,0.11914407,0.32543188,-0.152341,-0.6105607,-0.7220099,0.8352022,0.4789125,0.3863128,0.7152566,-0.6390031,-0.41530544,1.5544761,1.8542908,1.157912,0.9782338,-0.35955474,-0.26036963,0.10023674,0.07477212,0.32087037,-0.25953105,-2.4046862,1.292647,-0.51320636,0.5524473,-0.32352665,-0.37561965,-0.2015268,-0.36999777,-0.1045685,-0.43506008,0.6916723,0.6856498,1.0080497,0.3742109,0.18029155,0.286291,-0.571867,0.98751205,0.38560942,0.7040982,-0.5169478,0.66220605,-1.1444714,-1.0084475,-0.54840183,0.14291997,-1.1917447,-0.48814976,0.3158238,-0.08050265,-0.14683188,0.93985975,-1.6670204,-0.58922225,0.4192758,0.039373707,0.057717104,0.016102694,0.4243716,-0.5340137,-1.9212625,-2.7194812
0.7975045,0.48826092,0.8688804,0.24665867,0.22230552,-0.23622295,1.2563794,0.47612017,-0.11470303,-0.12036847,0.9697786,0.60417116,1.0416437,-0.22044522,0.64733386,0.01071934,1.6849445,1.3360784,0.044494685,0.28353897,-0.19814026,-0.46459222,0.23497559,-0.29435262,0.59737355,-1.1878626,-0.5611531,-1.4926044,0.9244064,0.23084688,0.40751386,-0.038971137,-0.017246654,-0.5564601,-0.18190917,0.08172984,0.4642636,0.4938341,1.2050236,-0.091488816,1.679005,1.480678,2.0913649,0.54341674,1.5124435,1.1424487,1.9786195,0.8403028,1.1699069,1.3526101,1.265593,1.8408614,0.20426163,1.522583,1.5045832,0.6761652,0.69224787,0.536762,1.3798039,0.8754032,1.1256181,0.08612588,0.6534277,-0.066175826,1.1089948,0.487384,1.0924343,0.34584153,0.49586847,0.5131765,0.43748224,-0.046732165,0.44880152,0.37748504,-0.7631435,0.9082051,-0.03411323,0.58093816,0.5201402,-0.42477039,0.46497795,-0.06736759,0.8433292,-0.16198298,1.1191409,0.5729892,1.0063771,0.6634502,1.1760135,0.96910787,0.90698093,1.5120162,0.69487655,1.1370252,0.555741,-0.4658469,0.021224579,-0.62026876,0.69133043,0.23396082,0.4846486,0.24674655,0.9777914,0.30229035,-0.6076657,1.435473,-1.4576434,-0.43913755,0.43816817,-0.11937316,1.298935,1.3730493,0.3258118,-0.054583356,-1.1406502,-2.1970515
0.80029655,0.6546148,0.68585855,0.2606178,-0.23784827,-0.79551446,0.36968094,0.5546388,-0.44383442,-0.32097572,0.6655409,0.69883245,0.49412724,-0.18686998,0.19415207,-0.7033148,1.7306159,0.34931582,0.615235,0.6021413,-1.1541494,-1.4742781,-0.31632587,-0.70823824,-0.7684845,-1.7881217,-1.070828,-2.2866862,0.43485636,-0.17851576,-0.32788876,-1.0305072,0.33051258,0.026020605,-0.4464231,-0.19547553,-0.1866078,0.049980633,0.14039981,-0.34258825,0.61881566,1.142129,0.9396823,0.45092598,1.5669396,1.015245,2.1414442,1.1222049,1.0177904,1.2332994,0.86997676,1.3427845,0.64945346,1.7209166,1.7544065,0.86944693,1.1354827,1.2409458,0.6495709,0.59791553,0.9508302,0.16585207,1.5901203,0.9061082,-0.28887177,-0.7213148,0.33611146,-0.1664929,0.8873503,1.0677496,1.1833999,0.62855375,0.39696553,0.42355365,0.7642233,0.61855763,0.40546557,0.76648957,0.9182067,-0.41625836,0.7862978,-0.14093685,0.080340624,-0.72635585,0.58009875,-0.22114503,0.19828385,-0.13330801,1.4023225,0.7517615,1.6450763,1.4249057,0.5372691,0.76634324,-0.09603826,-1.3000695,0.6590326,-0.35755348,1.8460423,0.91696453,1.5882233,0.52457887,1.7477512,0.95780396,0.3056143,1.6781174,0.034795742,-0.15117368,0.95796835,-0.8025599,1.3560779,1.9283376,0.81454074,0.7163158,0.053416252,-0.9804938
-0.21590982,-0.19515274,-0.643392,-0.46078286,-0.9196474,-1.5011998,-1.3159335,-0.16190256,-1.3946997,-1.1214288,-0.42626256,0.18489233,-0.9860635,-0.87314373,-1.0866,-1.695561,0.6003313,-0.380674,0.0843881,-0.08361556,-1.5180465,-2.2094812,-0.95393854,-1.2187229,-1.8606317,-1.7601328,-1.4736819,-2.0956845,-0.10412944,-0.10482515,-0.279756,-0.9117375,-0.09058495,0.027666058,-0.40402037,-1.0381118,-0.57211256,-0.68608,-0.6380295,-0.85998434,-0.92871875,-0.874877,-0.5349323,-0.07825529,0.6978062,0.3307693,1.1431124,0.8755511,0.6035103,0.9144867,0.085103855,0.28976756,0.70211756,0.60343796,0.9326584,0.42701754,0.060314372,0.48435134,-0.5374512,0.14322373,-0.21156555,0.20497832,1.1712117,0.9949633,-1.6074036,-1.6665913,-0.8045126,-0.92152274,0.09813278,0.29416892,0.4496716,0.7495984,-0.120406464,-0.25578004,1.3270044,-0.07226452,0.14424776,-0.12524088,0.14060913,-0.42083657,0.12468338,-0.840036,-1.599458,-1.5569328,-0.7496498,-1.2825596,-1.4423758,-1.7039498,0.64409924,-0.26519176,0.7703838,0.48305622,-0.094021544,0.09252247,-1.6419368,-1.1498216,0.48436758,0.26993024,1.5842545,1.0184703,0.87743145,0.13582756,1.3552628,1.0910913,0.8836647,1.0957357,0.89025545,-0.17139238,0.6295344,-0.43657708,0.60706055,1.0881454,1.0216905,0.5632526,0.30382434,0.45608297
-1.2725531,-0.9899471,-1.4487181,-1.2122546,-1.4373626,-2.0789177,-1.9004045,-0.9671581,-2.0171175,-2.1203566,-0.79432064,-0.7200659,-1.6700883,-1.232044,-1.6659681,-1.8640095,-0.41791192,-0.58846587,-1.128575,-1.02197,-0.92018664,-2.3770227,-1.4859018,-1.3000237,-1.7822679,-1.6521006,-1.5577618,-2.1372247,-0.37071958,-0.02351648,-0.08432852,-0.35974127,-1.268921,-1.189217,-1.1932241,-2.4653668,-0.3530067,-0.80415446,0.12604798,-1.2309253,-1.1972529,-1.6612312,0.15316345,-0.8764786,0.05357918,-0.7508964,0.32548362,0.13753313,0.29240704,0.4125975,-0.33837888,0.048445106,0.045723304,-0.38141996,0.117632054,-0.06834291,-1.330898,-0.75826925,-0.93376726,-0.12771544,-1.1970725,-0.29413295,0.12432683,-0.14370352,-1.699737,-1.8047122,-1.5269506,-1.4657588,-0.91291946,-1.1502157,-1.1474577,-0.020562297,-0.58336186,-0.84947944,1.0689106,-0.8434628,-0.6194715,-1.5854669,-1.0473981,-0.66727394,-0.84866786,-1.3781605,-1.6832633,-1.2020913,-1.424004,-1.5605184,-2.1701071,-2.3179677,-0.035134736,-0.9042844,-0.7016591,-0.8651428,-0.8949538,-0.43097648,-1.6269754,-0.018693233,0.09725765,0.75691104,-0.095360495,-0.24493565,-0.58366257,-0.3102048,-0.35072798,0.08726043,-0.13886723,-0.21887834,0.21916024,-0.36439973,-0.15971343,0.73112994,0.1966647,-0.53849554,-0.15893422,-0.75319254,-0.45929435,1.1245267
-1.1960356,-0.59401166,-0.99485445,-0.865693,-1.2492939,-1.698765,-0.9044817,-0.9406063,-1.1751366,-1.8204167,-0.102513775,-1.0773731,-0.9625045,-0.6938415,-0.7698178,-0.86922663,-0.3929757,-0.54994303,-1.1258938,-0.8564768,-0.58270234,-1.2570102,-1.0689088,-0.76440614,-0.7570702,-1.1270539,-1.1304834,-1.6135714,-0.37982264,-0.53278136,-0.46028057,-0.42064938,-1.0712872,-1.2559142,-1.3656846,-1.9354757,-0.0385548,0.044835504,1.2793263,-0.6283542,-0.44809204,-0.21692038,1.2794065,-0.8756672,0.08764658,-0.91663164,1.0114125,-0.31502724,0.1301867,0.084000155,-0.10614399,0.12783547,-0.68715984,-0.35082114,0.014456013,0.049722563,-1.40984,-0.8749378,-0.38826707,-0.15732622,-0.81002,-0.32254776,-0.090304926,-0.7982686,-0.4137144,-0.3831168,-0.7931314,-0.4731632,-0.6763078,-1.3568515,-0.94401985,-0.26169065,-0.2835715,-0.831229,0.35740083,-0.5808457,-0.88740444,-1.586547,-1.345679,-0.8970673,-0.771576,-0.8352744,0.056027178,0.17180757,-0.4800232,-0.3963693,-0.63598204,-0.8512235,0.3564686,-0.2448202,-1.1931462,-1.240383,-1.188164,-0.5179844,-0.28481498,1.4355912,-0.22894925,0.25722453,-1.3985457,-1.3034152,-1.1610076,-0.14933494,-1.3617918,-0.9079755,-0.7206955,-0.77488744,-0.5486691,-0.19181196,0.3079594,0.72815055,0.46835688,-1.6038427,-1.4018264,-1.4962336,-0.7790673,0.45053008
-0.02180926,0.33852372,0.09724837,0.14831978,-0.14149846,-0.151845,0.41149753,-0.2625019,0.39426383,-0.21401104,0.27759114,-0.62540066,-0.18300961,-0.3522674,0.2646954,-0.17179616,-0.17045422,-0.40907058,0.35640255,0.090930276,-0.7440578,0.36226684,0.1947392,-0.124155425,0.50786155,0.068505675,-0.047651343,0.24579088,-0.30177608,-0.9256039,-0.71440417,-0.4995568,0.64512223,0.21617146,0.254017,0.32626778,-0.12895711,0.93901193,0.8816834,0.7963892,-0.10396722,0.7318227,0.3549929,0.044343434,0.5977673,0.34390822,1.2760135,0.11822994,0.21538879,0.4052191,0.5273313,-0.15149218,-0.49986678,0.28606123,0.21292172,1.0395073,-0.18287921,0.16846076,0.59571934,0.43538073,0.5742833,0.40082347,0.38913396,-0.2695082,0.9531823,1.013539,1.1287378,1.4305222,0.49825373,-0.09911747,0.64691186,0.20118797,0.30208096,-0.6929783,-0.67626864,-0.0061284197,-0.47501788,-0.08319146,-0.7685521,-0.53394735,0.15752366,0.25222775,1.1081834,0.71482855,0.91697705,1.0991942,1.3621597,1.2771945,1.1745753,1.114217,-0.40669665,0.043326747,-0.38136557,0.23717995,0.110884584,1.9521879,-0.5038271,-0.20613097,-0.94210166,-0.4753439,-0.86528283,0.52296954,-0.49564558,-0.3367648,0.5137542,0.3665178,-0.3473557,0.27225196,1.1759026,-0.33150434,0.9080752,-1.118126,-0.5566829,-0.61286,0.22985166,-0.5421798
0.8965664,0.41705,0.68654156,0.3249775,1.207121,1.3566166,0.73126096,0.20617546,0.9231135,1.0641208,-0.4152012,-0.21659273,-0.20605819,-1.0111563,0.27606866,-0.6290192,-0.7055573,-0.3956806,1.1195246,0.4781035,-0.51297456,0.7738586,0.86834705,0.032110516,1.2608324,1.0089462,1.0257297,1.6629436,-0.26787585,-0.42781207,-0.017161472,0.2038576,1.4299662,0.7673663,1.6031522,1.4030375,-0.28628376,0.57664245,-0.49921638,1.4828185,-0.312029,-0.5530172,-1.2835243,0.45228556,1.0757338,1.4310178,-0.20423333,0.91066104,0.46605113,1.0155898,0.91667163,-0.12097247,0.5171602,0.7248416,0.07483306,1.8766148,0.7797906,0.96059275,1.436163,1.4816624,1.3007632,0.7030101,0.23382439,0.085648514,0.89790493,0.574814,2.1608696,1.8994421,1.024029,0.9461695,0.82274824,0.10203652,0.04331284,-0.8807611,-1.9051565,-0.56377745,-0.3246721,1.0246493,-0.3324929,-0.023844622,0.23887356,0.36387038,0.21190076,-0.27411056,0.93909395,1.0810617,1.3272719,1.6136621,0.98915756,1.5815585,0.6125301,1.461296,0.8688435,1.2608148,-0.5970767,0.96870846,-0.33765227,0.46737683,0.42547935,1.0590688,-0.5373195,0.90521115,0.60162884,1.0318811,1.2849703,1.5760562,0.15936261,0.39026964,0.3234745,-0.53727144,0.7771609,0.2710188,1.3901386,0.3701899,1.2604258,-0.91059804
